geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06065042517,06065042517,Census Tract 425.17; Riverside County; California,2033,1322,469,Moreno Valley city,California,45502,0.45963550943208786,0.24182147502245713,06065,2033,1322,469,0.010586,0.009493868073,0.003212018401,0.8634576838741846,0.800494254968731,0.8962444083689903,-0.1581343459857508,-0.24922820344171265,-0.11576707275622158,-3.403262709368286,-5.363724405401861,-2.4914623020572364,-167.4010186605158,-263.832976163397,-122.55102321973618,0.8508738261893384,0.7828779141984139,0.886480333092084,-0.17526238229530136,-0.2773383714929507,-0.1280566106999286,-3.771880968062397,-5.9686928332693565,-2.75594960200758,-185.532757897806,-293.5904000624376,-167.4010186605158,-0.36861825869411025,-0.6049684278674956,-0.2644872999503436,-18.131739237290223,-29.757423899040617,-13.009704867208244,0.912757442083506,0.8848457084028681,0.9412497572055396,-0.09558131645286816,-0.13014053241551396,-0.06241727272141149,-0.4058658282491867,-0.5526142235512987,-0.26504173650530277,-30.700894723841657,-41.80137848345679,-20.048542852140905,0.90446324063752,0.8740862806173957,0.9355680130128252,-0.10562812845234018,-0.1440518197970884,-0.06886937784425022,-0.4485274887572872,-0.6116855607610066,-0.29243923516732484,-33.92794922521083,-46.26970958857841,-22.12097089011534,-0.04266166050810049,-0.05907133720970781,-0.02739749866202207,-3.227054501369175,-4.46833110512162,-2.0724280379744378,0.8848457084028681,0.8575085888739757,0.9412497572055396,-0.13014053241551396,-0.16616907745861142,-0.06241727272141149,-0.5794668744346457,-0.739888443326758,-0.27792065441327135,-123.55370457028692,-157.7587299204175,-59.258135269354234,0.8740862806173957,-0.1440518197970884,-0.6414086082568604,0.8444274188005515,-0.18423440278671693,-0.8203265467310009,0.9355680130128252,-0.06886937784425022,-0.3066494533482404,-136.76089728291268,-174.9097114565034,-65.38367875229007,-0.06194173382221468,-0.08043810340424296,-0.02872879893496904,-13.207192712625732,-17.15098153608592,-6.12554348293583,0.8317
06065050901,06065050901,Census Tract 509.01; Riverside County; California,1471,812,208,Moreno Valley city,California,130255,0.4276269220230359,0.2830158437982666,06065,1471,812,208,0.010586,0.009493868073,0.003212018401,0.8748141246561733,0.8165064388469958,0.9050251334003346,-0.14309997040003022,-0.22473008469121067,-0.10494168956703832,-2.228353597669093,-3.4994982271920407,-1.6341526195880582,-151.485628665472,-237.89926765411565,-111.09127257566678,0.8631919174366518,0.8001208271669622,0.8960385697387687,-0.15849092165924772,-0.24981123606138647,-0.11602338757754616,-2.4680215830233356,-3.8900620668153265,-1.8067168874978743,-167.77848966847964,-264.45017449458373,-151.485628665472,-0.2396679853542425,-0.3905638396232858,-0.17256426790981605,-16.292861003007648,-26.550906840468105,-11.731085513923592,0.9202034703553942,0.8945332514825621,0.946335687547848,-0.08671617986159887,-0.11790142886543532,-0.05670748039863881,-0.22616957988846356,-0.30750566592421635,-0.14790212205799708,-27.853396537988125,-37.87015590199709,-18.21454705147747,0.912582746118861,0.884618744641757,0.941130265616586,-0.095791043883875,-0.13043048890510314,-0.06255216364213433,-0.2498382676320761,-0.34018344589666955,-0.16314598492040971,-30.768259560600505,-41.89451304146177,-20.091870064089868,-0.02366868774361252,-0.03267777997245319,-0.01524386286241263,-2.91486302261238,-4.024357139464679,-1.877323012612394,0.8945332514825621,0.8693215480918068,0.946335687547848,-0.11790142886543532,-0.15032234297543554,-0.05670748039863881,-0.2328228471434605,-0.296845222467673,-0.11198165423263735,-111.9340611266637,-142.71404926330433,-53.837333765691035,0.884618744641757,-0.13043048890510314,-0.2575642897072834,0.8572322261057558,-0.16654503825971553,-0.32888057726169917,0.941130265616586,-0.06255216364213433,-0.12352329377421914,-123.82898543619392,-158.11566214504768,-59.38619892991304,-0.0247414425638229,-0.03203535479402619,-0.01154163954158178,-11.894924309530245,-15.40161288174336,-5.548865164222012,0.2676
06065042625,06065042625,Census Tract 426.25; Riverside County; California,4490,2710,907,Moreno Valley city,California,375514,0.4132600872931701,0.30103339496619097,06065,4490,2710,907,0.010586,0.009493868073,0.003212018401,0.8799598340566873,0.8237971605968537,0.9089942231863266,-0.1364155059099887,-0.21389104967961364,-0.10011700238827471,-6.4839845095785,-10.166485427068672,-4.758675256897421,-144.40945455631402,-226.42506519083904,-105.98385872822764,0.8687786387004774,0.8079831795467921,0.9003621623842011,-0.15104119214510614,-0.2376495270123229,-0.11066417690405078,-7.17916004961594,-11.2957529393565,-5.259994485411204,-159.89220600480937,-251.575789295245,-144.40945455631402,-0.6951755400374404,-1.1292675122878286,-0.5013192285137835,-15.482751448495332,-25.15072410440598,-11.165238942400524,0.9235652901069497,0.89891585584770894,0.9486273991793966,-0.0827604834350144,-0.1124511749288983,-0.0541546669061455,-0.7203944102627785,-0.9788391087622234,-0.47139308169295147,-26.58281956689219,-36.119524308569126,-17.394578660256514,0.9162507917828072,0.889387343817459,0.943637585360374,-0.09140424103125386,-0.1243694965432784,-0.05972887845295116,-0.7956346021701501,-1.0825829719485147,-0.5199141955539429,-29.359210412182662,-39.94771114201161,-19.185025666197156,-0.07524019190737163,-0.10374386318629136,-0.04852111386099145,-2.776390845290466,-3.828186833442486,-1.790447005940644,0.89891585584770894,0.8746764938420678,0.9486273991793966,-0.1124511749288983,-0.1432798377917318,-0.0541546669061455,-0.9683101338219268,-1.233773848906596,-0.46632249767179346,-106.75966194288056,-136.02798775155415,-51.41372631442045,0.889387343817459,-0.1243694965432784,-1.0709380663859944,0.8630425360363695,-0.15869144131947974,-1.366482216638635,0.943637585360374,-0.05972887845295116,-0.5143216896077776,-118.07475924873148,-150.65956082013616,-56.70580921805706,-0.10262793256406766,-0.13270836773203887,-0.04799919193598412,-11.3150973058509,-14.631573068582014,-5.292082903636618,0.6497
06065043822,06065043822,Census Tract 438.22; Riverside County; California,2144,1407,384,Moreno Valley city,California,1707679,0.7007054980255127,0.18408286029645343,06065,2144,1407,384,0.010586,0.009493868073,0.003212018401,0.782532389191176,0.6895686980925185,0.832793027549212,-0.2779023767100531,-0.4501818350603718,-0.20077854511204735,-6.307379056324021,-10.21749979835486,-4.55694695882435,-294.1874559852622,-476.56249059490955,-212.54416785561332,0.7635765006441495,0.6644086731189011,0.8176939575439512,-0.309626473780171,-0.5050977515175247,-0.22295143650520344,-7.027401345480692,-11.463892525978322,-5.060191416273715,-327.770585143689,-534.6964797564515,-294.1874559852622,-0.7200222891566712,-1.2463927276234603,-0.5032444574493651,-33.58312915842683,-58.13398916154199,-23.47222282879501,0.8585802623110519,0.8151770327438955,0.9038134402081696,-0.16471347397188787,-0.22672739764758604,-0.10642302439060464,-0.7443912319715063,-1.024651370569631,-0.4809586266742003,-52.906270929033845,-72.82525732548905,-34.1832712632694,0.845588349046992,0.7986879434715751,0.8947190304321161,-0.18260853656159692,-0.25205345613882985,-0.11766930844986843,-0.8252645653190516,-1.13910767718907,-0.5317840694513086,-58.65419796155306,-80.96003391535679,-37.795598397392226,-0.08087333334754532,-0.11445630661943906,-0.05082544277710826,-5.747927032519213,-8.134776589867737,-3.612327134122834,0.8151770327438955,0.77354763054007325,0.9038134402081696,-0.22672739764758604,-0.29274521764331807,-0.10642302439060464,-0.8265676806915042,-1.0672452385180162,-0.38798060294171965,-215.25200018007925,-277.92844753073337,-101.03661534940616,0.7986879434715751,-0.25205345613882985,-0.9188975078114852,0.7539382309006473,-0.32636860556256675,-1.1898241860019134,0.8947190304321161,-0.11766930844986843,-0.4289805660150509,-239.29622599257425,-309.8500484379983,-111.7136890664195,-0.09232982711998096,-0.1225789474838972,-0.04099996307333126,-24.044225812495036,-31.921600907264892,-10.677073717013348,0.3779
06065042403,06065042403,Census Tract 424.03; Riverside County; California,3965,2779,1087,Moreno Valley city,California,70554,0.4263896553781884,0.19457985193862765,06065,3965,2779,1087,0.010586,0.009493868073,0.003212018401,0.875256084684052,0.8171317658964826,0.9053662669092898,-0.14252276276488585,-0.2237928345655379,-0.10452535791262448,-5.982177757684308,-9.39336630370826,-4.3872940650919645,-150.87459666290815,-236.9070946710784,-110.65054388630428,0.8636716268322842,0.8007949087907366,0.8964100975377034,-0.15784746069259187,-0.24875918793000176,-0.1155608384453072,-6.6254088129058974,-10.441291286988047,-4.850491696875717,-167.09732188917775,-263.33647634269977,-150.87459666290815,-0.6432310552215892,-1.0479249832797883,-0.4631976317837525,-16.22272522626959,-26.429381671621396,-11.68215969189792,0.9204925068770898,0.8949098374800847,0.9465328308751624,-0.08637494876808001,-0.11743100602830728,-0.05648738995709411,-0.7709999930984163,-1.0482125445939938,-0.5042176914513173,-27.74379248285053,-37.7190552210865,-18.14385359666489,0.9128980582021656,0.8850284066051554,0.9413459326738433,-0.09541256114551318,-0.12990723522181566,-0.06230872763167199,-0.8516715208967883,-1.1595778508463546,-0.556180110774705,-30.6466902085926,-41.72644299555072,-20.01367796958276,-0.08067152779837206,-0.11136530625236074,-0.05196241932338763,-2.9028977257420676,-4.007387774464222,-1.8698243729178707,0.8949098374800847,0.869781421124496,0.9465328308751624,-0.11743100602830728,-0.1497141416370461,-0.05648738995709411,-1.2118685585777973,-1.545025178279268,-0.5829405210803024,-111.4874478912417,-142.1366309364552,-53.628382804075656,0.8850284066051554,-0.12990723522181566,-1.340621180228493,0.8577310648275664,-0.16586659969116838,-1.7117158737061546,0.9413459326738433,-0.06230872763167199,-0.6430157630056313,-123.33221529240966,-157.47156151850547,-59.15508399315835,-0.1287526216506958,-0.16669069542688675,-0.06007524192532898,-11.844767401167966,-15.334930582050298,-5.526701189082703,0.3192
06065042401,06065042401,Census Tract 424.01; Riverside County; California,1419,1041,512,Moreno Valley city,California,409888,0.686494259941666,0.22266156723962632,06065,1419,1041,512,0.010586,0.009493868073,0.003212018401,0.7870852964629195,0.6956589931235466,0.8364056941520618,-0.2705103303211194,-0.4374859088789261,-0.19559205178987715,-4.063480124269925,-6.571709454745689,-2.9380926560914005,-286.36223567793695,-463.1225831392311,-207.0537460247639,0.7684648003422276,0.670866404972678,0.8215966860782332,-0.301295777704666,-0.49060974373985294,-0.21714220242701787,-4.525924768847082,-7.369710946319488,-3.2618089765923313,-318.9517102781594,-519.3594747230084,-286.36223567793695,-0.4624446445771566,-0.7980014915737987,-0.3237163205009308,-32.58947460022245,-56.23689158377722,-22.812989464477152,0.8616829188066447,0.8191274869300567,0.9059784440679144,-0.1605196971815483,-0.22081118745974596,-0.10377902095542288,-0.5367315021339544,-0.7383288307553265,-0.3470070700693928,-51.559222107008104,-70.92495972673646,-33.33401249465829,0.848950234020491,0.8029465741201403,0.897076853513704,-0.17792534818461828,-0.24541287332322032,-0.11473169336959566,-0.5949309715606322,-0.8205897622196809,-0.38362964300255326,-57.149949237332585,-78.82706649564659,-36.8520310281031,-0.05819946942667786,-0.08226093146435443,-0.03662257293316046,-5.590727130324483,-7.902106768910127,-3.5180185334448084,0.8191274869300567,0.7782608542470744,0.9059784440679144,-0.22081118745974596,-0.2849162264077208,-0.10377902095542288,-1.0733323687860736,-1.384938017470413,-0.5044553388522941,-209.63522827853,-270.49570653718996,-98.52643336958867,0.8029465741201403,-0.24541287332322032,-1.1929177306862155,0.7589928855810282,-0.3175354064544028,-1.5434952997808808,0.897076853513704,-0.11473169336959566,-0.5576947510491289,-232.99174427465147,-301.46392573845327,-108.924756064283,-0.1195853619001419,-0.15855728231046817,-0.05323941219683481,-23.356515996121463,-30.968219201263317,-10.3983226946943,0.2975
06065042409,06065042409,Census Tract 424.09; Riverside County; California,2610,1795,734,Moreno Valley city,California,60690,0.4683359765999349,0.2291859198156685,06065,2610,1795,734,0.010586,0.009493868073,0.003212018401,0.8603963772115241,0.7961964138084247,0.8938724214069085,-0.16225501000006545,-0.25597149479325987,-0.11872788112877704,-4.483018308596408,-7.072354176530581,-3.2803872425322997,-171.76315358606928,-270.97142438814484,-125.68533496292336,0.8475560540844199,0.7782555721687218,0.8838999148154612,-0.17986296620848166,-0.28492494722955247,-0.1313498092244731,-4.969516630338595,-7.87232243248103,-3.62912429997521,-190.40293602829863,-301.6215491372042,-171.76315358606928,-0.4864983217421868,-0.7999682559504491,-0.3487370574429103,-18.63978244222938,-30.650124749059348,-13.361573082103842,0.9107439225542242,0.8822306550636658,0.9398720474211008,-0.09800348400399196,-0.13349042482301343,-0.06397461520840346,-0.5650462441993617,-0.7696487930954432,-0.368850316037084,-31.47889939829313,-42.87737008888263,-20.548764124628637,0.9022687378686964,0.8712451202054033,0.934061790562118,-0.10831724300030678,-0.1477826122736178,-0.07059298443007744,-0.62451097490432,-0.8520514435974224,-0.40700900712279287,-34.79169776625738,-47.468046997070886,-22.674596497091525,-0.05946473070495828,-0.08240265050197915,-0.03815869108570885,-3.3127983679642496,-4.590676908188254,-2.1258323724628885,0.8822306550636658,0.8543254683275651,0.9398720474211008,-0.13349042482301343,-0.17051409219674635,-0.06397461520840346,-0.9302279139923556,-1.188227309192999,-0.445807052698189,-126.73404822784138,-161.88382959032683,-60.73665568095218,0.8712451202054033,-0.1477826122736178,-1.0298230103162338,0.8409800407257467,-0.18908886248599033,-1.317665580454473,0.934061790562118,-0.07059298443007744,-0.49192715309693774,-140.3028624409038,-179.5184714515631,-67.02004810584982,-0.09959509632387809,-0.1294382712614741,-0.04612010039874875,-13.56881421306241,-17.634641861236254,-6.2833924248976505,0.6247
06065042624,06065042624,Census Tract 426.24; Riverside County; California,3746,2425,1114,Moreno Valley city,California,848790,0.7410505643781647,0.2209964284566504,06065,3746,2425,1114,0.010586,0.009493868073,0.003212018401,0.7697498967880844,0.6725676184053639,0.822621636062929,-0.29912326610587975,-0.4868393491363257,-0.21562569735705547,-11.861779780658171,-19.30569033693946,-8.550670666302823,-316.6518894996843,-515.3681349957143,-228.26136322217897,0.7498676243558395,0.6464122070913406,0.8067150155733841,-0.333568709355911,-0.5470004882792939,-0.23959512429458857,-13.22771920622731,-21.69138969479157,-9.501182030741298,-353.11583572416737,-579.0547168924605,-316.6518894996843,-1.3659394255691364,-2.3856993578521113,-0.9505113644384746,-36.46394622448308,-63.68658189674617,-25.374035356072465,0.8498327038196686,0.804065384944418,0.8976952432385229,-0.17670218562475606,-0.2436799528052388,-0.11396379509866036,-1.376358878929813,-1.8980583939857036,-0.887680481743875,-56.75706717236341,-78.27044923652386,-36.60538069046907,0.8361164806388631,0.7867205647953008,0.8880589925257272,-0.19600560825677796,-0.2710993518520683,-0.12605131913129058,-1.5267160295184234,-2.1116320586214408,-0.9818319545610696,-62.957362041996845,-87.07761066480168,-40.48791565200288,-0.15035715058861054,-0.21357366463573713,-0.0941514728171946,-6.200294869633424,-8.80716142827782,-3.8825349615337985,0.804065384944418,0.7603219672456509,0.8976952432385229,-0.2436799528052388,-0.31523228721459784,-0.11396379509866036,-2.5772003709001328,-3.3339499543422964,-1.2053003606423052,-231.34653239678033,-299.27737471654365,-108.19572357650851,0.7867205647953008,-0.2710993518520683,-2.8671925700115097,0.7397709825460327,-0.3517697011558228,-3.720375820225147,0.8880589925257272,-0.12605131913129058,-1.3331400580057444,-257.37814811593444,-333.9655134852017,-119.67145942600938,-0.28999219911137697,-0.3864258658828508,-0.12783969736343925,-26.03161571915413,-34.68813876865806,-11.47573584950083,0.4029
06065042516,06065042516,Census Tract 425.16; Riverside County; California,2312,1429,386,Moreno Valley city,California,45941,0.3851746172681073,0.19535777372921345,06065,2312,1429,386,0.010586,0.009493868073,0.003212018401,0.8901066725554344,0.8382382209096396,0.9168036714743638,-0.12346085119109318,-0.19297829072363185,-0.09074606823055524,-3.0216835914790052,-4.723111245108048,-2.220994774603377,-130.69565707089123,-204.2868185600367,-96.0637878288658,0.8798046689084037,0.8235769918354153,0.9088746244599788,-0.1366159277612447,-0.214215562010068,-0.10026176668114668,-3.3436518804806004,-5.242889891981997,-2.4538898955442625,-144.62162112805365,-226.768593943858,-130.69565707089123,-0.32196828900159513,-0.5197786468739487,-0.23289512094088535,-13.92596405716242,-22.48177538382131,-10.07331837979608,0.9301727658970036,0.9075454432756712,0.9531234668624198,-0.07506910185191151,-0.10187319809642334,-0.04918201551777205,-0.34456524785118775,-0.4675953606149804,-0.2257441870042911,-24.112333649488296,-32.721858685442996,-15.797353884135136,0.9234640257637744,0.8987837641540676,0.9485584095833494,-0.08287921575821505,-0.11261466871422274,-0.05423133662295626,-0.3804134699223695,-0.5168984346414889,-0.2489204410844341,-26.62095660758359,-36.17203881326024,-17.41920511437607,-0.03584822207118177,-0.04930307402650846,-0.02317625408014295,-2.5086229580952955,-3.4501801278172475,-1.6218512302409347,0.9075454432756712,0.8852402399027357,0.9531234668624198,-0.10187319809642334,-0.12963685440900577,-0.04918201551777205,-0.3733278913201866,-0.4750715045589143,-0.1802340408195271,-96.71707029020378,-123.07551931578092,-46.69275668899666,0.8987837641540676,-0.11261466871422274,-0.4126914398329684,0.8745149977153419,-0.14349096655001445,-0.5258417421519339,0.9485584095833494,-0.05423133662295626,-0.1987379499538288,-106.91488078574312,-136.2284306093093,-51.486515532080006,-0.03936354851278179,-0.05077023759301963,-0.01850390913430172,-10.197810495539324,-13.1529112935284,-4.7937588430833475,0.8777
06065042404,06065042404,Census Tract 424.04; Riverside County; California,1652,914,394,Moreno Valley city,California,50030,0.378144000068362,0.2165596501490029,06065,1652,914,394,0.010586,0.009493868073,0.003212018401,0.8926649821462721,0.8418926870177598,0.9187690829737798,-0.12024109828488824,-0.18779984126279145,-0.08841276718117257,-2.1027849841652015,-3.2842571455922673,-1.5461688381835827,-127.28722664438266,-198.804911960791,-93.59375533798926,0.8825866382729952,0.827527453988464,0.9110181088798136,-0.13303324187725504,-0.20841912274966093,-0.09767302126364798,-2.3264949123428513,-3.644848624822908,-1.7081128283162068,-140.82898985126218,-220.63248334279103,-127.28722664438266,-0.22370992817764981,-0.3605914792306408,-0.16194399013262406,-13.541763206879526,-21.827571382000052,-9.80290497170848,0.9318341956935836,0.9097186160779672,0.9542522954297488,-0.07315228891732078,-0.09924099861917658,-0.04794089025444637,-0.2147593792430203,-0.2913502171203475,-0.14074413779504943,-23.49664980777027,-31.876391369841077,-15.398702165760332,0.925278579380828,0.9011514590674368,0.949794246888849,-0.08075559327135126,-0.10969137311818536,-0.0528596096213525,-0.23708104473612435,-0.3220302679223233,-0.15518443943894325,-25.938845157125208,-35.23307088865682,-16.97860387734609,-0.02232166549310407,-0.03068005080197583,-0.01444030164389381,-2.4421953493549315,-3.356679518815737,-1.5799017115857563,0.9097186160779672,0.8879045617135826,0.9542522954297488,-0.09924099861917658,-0.1262471701576603,-0.04794089025444637,-0.3712192936393556,-0.47223814735816527,-0.17932692802688677,-94.21809483232376,-119.85739780664096,-45.51444873778852,0.9011514590674368,-0.10969137311818536,-0.41030979750132657,0.8774106790802678,-0.13971715166293,-0.5226237449367368,0.949794246888849,-0.0528596096213525,-0.1977258110933484,-104.13954251302704,-132.645620542319,-50.18421601354021,-0.03909050386197094,-0.05038559757857153,-0.01839888306646164,-9.921447680703285,-12.788222735678051,-4.669767275751687,0.8135
06065042412,06065042412,Census Tract 424.12; Riverside County; California,3066,2081,1093,Moreno Valley city,California,868220,0.6341452698217193,0.17269582349990897,06065,3066,2081,1093,0.010586,0.009493868073,0.003212018401,0.8040862392739837,0.7185610976008447,0.8498491498563964,-0.243647697419755,-0.3916701075786494,-0.17667941442193058,-7.907994373299025,-12.712309780565368,-5.734426509762328,-257.92545248855265,-414.6219758827583,-187.0328281070557,0.7867430097440192,0.695200492669903,0.8361342793151814,-0.27106308872749657,-0.4384339633585713,-0.19598014904858285,-8.797806846387608,-14.23010909612502,-6.360864200101562,-286.94738572692785,-464.12619361138366,-257.92545248855265,-0.8898124730885835,-1.5177993155596532,-0.6264376903392339,-29.0219332383752,-49.50421772862535,-20.431757675774097,0.8732090006738984,0.8338453762594202,0.9139983574834016,-0.14520120524210212,-0.1992631109690136,-0.09409386987674132,-0.9705553905599053,-1.3319165372508646,-0.6289432134894822,-46.63889430850097,-64.00367790729767,-30.223124146539273,0.8614498980612082,0.818830625179858,0.9058159357047012,-0.16083361580355943,-0.2212537846643775,-0.10397704498544293,-1.0750457101310869,-1.4789068247040074,-0.6950044342734576,-51.66005334603974,-71.06712276328723,-33.39761817748475,-0.10449031957118173,-0.1469902874531428,-0.06606122078397536,-5.021159037538765,-7.063444855989562,-3.174494030945477,0.8338453762594202,0.7958717256888465,0.9139983574834016,-0.1992631109690136,-0.2564838876949367,-0.09409386987674132,-2.067713012279424,-2.6614814425400835,-0.9763930622869772,-189.17776873553743,-243.50241926258772,-89.33147870878108,0.818830625179858,-0.2212537846643775,-2.295905786785317,0.7779064702398328,-0.28550158438930906,-2.962592213869262,0.9058159357047012,-0.10397704498544293,-1.0789487720494142,-210.05542422555507,-271.0514376824577,-98.71443477121812,-0.22819277450589315,-0.30111077132917874,-0.102555709762437,-20.87765549001767,-27.549018419869967,-9.382956062437051,0.4545
06065042508,06065042508,Census Tract 425.08; Riverside County; California,3822,2065,542,Moreno Valley city,California,54374,0.43398037891942265,0.270780160492728,06065,3822,2065,542,0.010586,0.009493868073,0.003212018401,0.8725481397044792,0.8133028677120926,0.903275410930666,-0.14606857145863275,-0.22955425303381297,-0.1070820570325016,-5.9098894120962715,-9.287694375038138,-4.332507046261448,-154.62818974610863,-243.0061322615944,-113.35706557460615,0.8607327675995734,0.7966682951741313,0.8941331708403666,-0.16180077910687363,-0.25522755964755145,-0.11840163480360832,-6.546409688024142,-10.32642845325156,-4.790493676450473,-171.28230476253643,-270.18389464289794,-154.62818974610863,-0.6365202759278707,-1.0387340782134211,-0.4579866301890254,-16.654115016427806,-27.17776238130354,-11.9829050284936,0.9187206751722024,0.8926019489668152,0.9453239884025338,-0.08847011613465963,-0.12032020673660616,-0.05783838373747504,-0.5868061785888712,-0.798062032773463,-0.38363147263291447,-28.416764096313376,-38.64707180501031,-18.5777952848869,0.91096530965601,0.8825180848388247,0.9400235771920398,-0.09773664199969435,-0.13312125516683457,-0.063803104797772,-0.6482693581260084,-0.8829690571955838,-0.4231943818350895,-31.393189255496775,-42.7587921160089,-20.493674665137505,-0.0614631795371372,-0.08490702442212084,-0.03956290920217503,-2.9764251591833997,-4.111720310998588,-1.915879380250607,0.8926019489668152,0.866963892865101,0.9453239884025338,-0.12032020673660616,-0.15345057415857033,-0.05783838373747504,-0.6191288597461961,-0.7896070126788627,-0.29761761173945206,-114.23041692734245,-145.68395067875696,-54.910998475913665,0.8825180848388247,-0.13312125516683457,-0.6849989137722245,0.854675218133935,-0.17003509494912178,-0.874945591501029,0.9400235771920398,-0.063803104797772,-0.32831013670202963,-126.3835634266097,-161.42907592269907,-60.57382595978406,-0.06587005402602841,-0.08533857882216633,-0.03069252496257757,-12.153146499267235,-15.745125243942129,-5.662827483870401,0.7561
06065042512,06065042512,Census Tract 425.12; Riverside County; California,2160,1341,555,Moreno Valley city,California,63141,0.3713030477650652,0.23663485508193077,06065,2160,1341,555,0.010586,0.009493868073,0.003212018401,0.8951613341861676,0.845463859485483,0.9206855179238772,-0.11711706237752778,-0.1827826686862308,-0.08614720285269065,-2.6779706402295793,-4.179464634338869,-1.9698212651009397,-123.98012223285087,-193.49373307124392,-91.1954289398583,0.8853020021471667,0.8313895331132511,0.9131086208968702,-0.12955804637812923,-0.20280561658668475,-0.0951599591927888,-2.962443194551172,-4.637304555523152,-2.1759047885121023,-137.1501478958876,-214.6900257186645,-123.98012223285087,-0.2844725543215927,-0.4578399211842834,-0.20608352341116287,-13.170025663036697,-21.196292647420528,-9.54090386162791,0.9334536536295992,0.9118381582238094,0.9553519548968868,-0.07129046644323996,-0.09668584384308182,-0.04673465613825245,-0.30707061493232163,-0.4164565474933966,-0.20130096371931627,-22.898629003155975,-31.05567095401914,-15.011257548047448,0.927047604252286,0.9034612677240142,0.9509982905570534,-0.07869325740456877,-0.10685431210480628,-0.05152660097237767,-0.338956779887078,-0.46025536040386544,-0.2219413876125748,-25.27641908181044,-34.32180167068348,-16.55043904642616,-0.03188616495475638,-0.04379881291046883,-0.02064042389325851,-2.3777900786544652,-3.2661307166643425,-1.539181498378711,0.9118381582238094,0.8905047052143449,0.9553519548968868,-0.09668584384308182,-0.12295869313716828,-0.04673465613825245,-0.5094470685149584,-0.6478812541453851,-0.24624942619654155,-91.7922645972898,-116.7353611072766,-44.36926598135884,0.9034612677240142,-0.10685431210480628,-0.5630257118955796,0.880237447039809,-0.13605709841469027,-0.716898019223057,0.9509982905570534,-0.05152660097237767,-0.27149864729443624,-101.44607421541974,-129.17081427442466,-48.918675188186704,-0.05357864338062124,-0.06901676507767185,-0.02524922109789468,-9.653809618129952,-12.43545316714808,-4.54940920682787,0.8515
