geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
08031000904,08031000904,Census Tract 9.04; Denver County; Colorado,2797,1756,624,Lakewood city,Colorado,57163,0.5459450087978537,0.19681570300333684,08031,2797,1756,624,0.008855,0.007069502844,0.002896537907,0.8335649569663605,0.7588658411755963,0.8729898799328255,-0.19966655464902927,-0.31775597970103775,-0.14548865111351306,-4.94522841394378,-7.870000573106772,-3.603380709691612,-176.8047341417154,-281.37292002526897,-128.8302005610158,0.81852772340062,0.7382126870921344,0.8612121141074153,-0.2217057179754928,-0.35462315601627237,-0.1611541263982665,-5.491081959086349,-8.783105966127884,-3.9913743505508497,-196.32041326729885,-314.0188046524092,-176.8047341417154,-0.5458535451425695,-0.9131053930211124,-0.3879936408592375,-19.515679125583464,-32.645884627140234,-13.871778364649176,0.8929785103842292,0.8592434044565557,0.9276716161098616,-0.11984777726590735,-0.16381457781740952,-0.07796765863489874,-0.609584214140211,-0.8332134559490281,-0.39656850549557127,-34.714362992039355,-47.44951343673281,-22.58362787560201,0.8829276315547733,0.8463067951159661,0.92073297163155,-0.13259565593056652,-0.18160459749466384,-0.08609122385178382,-0.6744240115484653,-0.923699198879722,-0.4378875623168305,-38.40683437064153,-52.6024600728771,-24.93664933467144,-0.0648397974082543,-0.09048574293069388,-0.04131905682125925,-3.692471378602181,-5.152946636144299,-2.353021459069433,0.8592434044565557,0.8264494114116506,0.9276716161098616,-0.16381457781740952,-0.2099954167695627,-0.07796765863489874,-0.7226466772317537,-0.9263674343535389,-0.34394417270268923,-115.8087623768836,-148.4563196079389,-55.11925844594379,0.8463067951159661,-0.18160459749466384,-0.8011250323265288,0.8108451104499829,-0.23328116197808063,-1.0290894669467354,0.92073297163155,-0.08609122385178382,-0.37978022276290285,-128.38542184720012,-164.91818380556657,-60.86221518636263,-0.07847835509477508,-0.10272203259319668,-0.03583605006021362,-12.57665947031652,-16.461864197627673,-5.742956740418849,0.9723
08031012001,08031012001,Census Tract 120.01; Denver County; Colorado,1256,985,534,Lakewood city,Colorado,80846,0.6576614049690104,0.2394678934175419,08031,1256,985,534,0.008855,0.007069502844,0.002896537907,0.7964041401870057,0.7081812284161626,0.8437835755002433,-0.2556438992961381,-0.4120679282003647,-0.18513802476795385,-2.843240770703733,-4.582970049293073,-2.0590828949062105,-226.3726728267303,-364.886150421423,-163.93972093202314,0.7784789252877508,0.6841618474469422,0.829572170062267,-0.2845562898576451,-0.4616424516094513,-0.2054406308313607,-3.1648009090419458,-5.134331949706124,-2.284886043230694,-251.97459466894472,-408.78439090016906,-226.3726728267303,-0.32156013833821273,-0.5513619004130508,-0.22580314832448337,-25.601921842214388,-43.89824047874608,-17.977957669146765,0.868012320468221,0.8272013938990329,0.9103869186045044,-0.15205738031527316,-0.20889544840643565,-0.09843406090770727,-0.4338333666304698,-0.5959974811353687,-0.2808412189277342,-44.04399661223043,-60.50735849090037,-28.511798875912103,0.855812210325921,0.8116567099886823,0.9018796955712608,-0.16848064088635473,-0.23204796768567823,-0.10879533590850904,-0.4806904044791359,-0.6620536986242199,-0.31040286734533784,-48.801056292298064,-67.2135734643878,-31.512981456379475,-0.04685703784866613,-0.06605621748885127,-0.02956164841760361,-4.757059680067627,-6.7062149734874374,-3.001182580467372,0.8272013938990329,0.7879118282668809,0.9103869186045044,-0.20889544840643565,-0.2691775451570969,-0.09843406090770727,-0.7886042401686465,-1.0161760588295048,-0.37159985246689214,-147.67869666079525,-190.29514210290353,-69.58798735335058,0.8116567099886823,-0.23204796768567823,-0.8760076518441042,0.7693525228466191,-0.2997942689522623,-1.131757697343539,0.9018796955712608,-0.10879533590850904,-0.4107148521546208,-164.04637674983223,-211.93964369729196,-76.91289366191401,-0.08740341167545773,-0.11558163851403425,-0.03911499968772869,-16.36768008903703,-21.644501594388434,-7.324906308563425,0.2475
08031004700,08031004700,Census Tract 47; Denver County; Colorado,4128,3066,1266,Lakewood city,Colorado,90406,0.6099439113589663,0.1965783626794324,08031,4128,3066,1266,0.008855,0.007069502844,0.002896537907,0.8120695615539236,0.7294022952200051,0.856136995634616,-0.2314216014776676,-0.3709855405628744,-0.16803736446261713,-8.459255624317835,-13.560797697832596,-6.142343719642408,-204.9238281084747,-328.5076961684253,-148.79708623164748,0.7953395066438933,0.7067467794397154,0.8429418009199766,-0.25732469171525985,-0.41493393262119377,-0.18632152173330585,-9.406102679132248,-15.16726261003285,-6.810692565387091,-227.8610145138626,-367.4239973360671,-204.9238281084747,-0.9468470548144126,-1.606464912200254,-0.6683488457446831,-22.9371864053879,-38.91630116764181,-16.190621263194842,0.8785895907837926,0.8407386769132454,0.9177299871734822,-0.13818785299732128,-0.18943023255630295,-0.08964511781935046,-1.2272166428776372,-1.6822892100493276,-0.7961190376318106,-40.02663544936846,-54.869184933115704,-25.96604819412298,0.8672906390878913,0.8262797884145329,0.9098848103005394,-0.15301601900335968,-0.21024381089945549,-0.09904021770590409,-1.3589024004262076,-1.867130129034077,-0.8795549018716283,-44.321669942146364,-60.897916798241255,-28.687374490268375,-0.13168575754857037,-0.1848409189847493,-0.08343586423981775,-4.295034492777899,-6.028731865125549,-2.721326296145393,0.8407386769132454,0.804147534200996,0.9177299871734822,-0.18943023255630295,-0.24355290225891657,-0.08964511781935046,-1.6953988008301986,-2.1797961859427724,-0.8023229618642602,-133.91775677963653,-172.17979351838645,-63.37464153746131,0.8262797884145329,-0.21024381089945549,-1.881680131364267,0.7868089801467968,-0.27095651579043706,-2.425058269469725,0.9098848103005394,-0.09904021770590409,-0.8864090175397112,-148.63192190870987,-191.55278589808256,-70.01651007422679,-0.18628133053406848,-0.2452620835269528,-0.08408605567545102,-14.714165129073338,-19.37299237969611,-6.641868536765484,0.746
08059012042,08059012042,Census Tract 120.42; Jefferson County; Colorado,2578,1976,949,Lakewood city,Colorado,86175,0.5915940614815446,0.1951637928848319,08059,2578,1976,949,0.010662,0.007069502844,0.002896537907,0.8181754319885867,0.7377311543898366,0.860935530204488,-0.22223176216558616,-0.35550734715423665,-0.16152715844179605,-6.108403554284039,-9.77170104655414,-4.439838208203975,-236.943504820948,-379.04193353584714,-172.22025633064294,0.8019200607780024,0.7156290082440956,0.8481402898867494,-0.2470070882499504,-0.3973720859271088,-0.17905022544504773,-6.789393924146264,-10.922421882439163,-4.921488372525965,-263.35895749209715,-423.6781180154835,-236.943504820948,-0.6809903698622248,-1.150720835885025,-0.4816501643219899,-26.415452671149136,-44.63618447963634,-18.68309403886695,0.8826913269104383,0.8460032447061187,0.9205695191987786,-0.1328988622785736,-0.18202856343343712,-0.0862840656188074,-0.7606544665568321,-1.0418512050640083,-0.4938519320658633,-38.49465923870608,-52.72526341417047,-24.992506683495105,0.8717455623864919,0.8319729984808248,0.9129820731851692,-0.14712370575469125,-0.20196208509890456,-0.095311758434913,-0.8420711960958719,-1.1559418904850962,-0.5455224636681557,-42.614939073677725,-58.4990835265737,-27.607412128955247,-0.08141672953903978,-0.11409068542108768,-0.0516705316022924,-4.120279834971648,-5.773820112403223,-2.614905445460142,0.8460032447061187,0.810479694676446,0.9205695191987786,-0.18202856343343712,-0.2338372035331656,-0.0862840656188074,-1.2212220230909403,-1.5688040238647745,-0.5788761894725555,-128.6851446881918,-165.31127754107212,-60.99854472840416,0.8319729984808248,-0.20196208509890456,-1.3549551867025451,0.7936268502909876,-0.26003801362484724,-1.744584163548651,0.9129820731851692,-0.095311758434913,-0.6394426032088232,-142.77715349868757,-183.83394768689683,-67.38067473222583,-0.1337331636116048,-0.1757801396838765,-0.0605664137362677,-14.092008810495766,-18.522670145824712,-6.382130003821675,0.1541
08059010503,08059010503,Census Tract 105.03; Jefferson County; Colorado,2789,2266,879,Lakewood city,Colorado,119951,0.6105309919251364,0.2290099098643061,08059,2789,2266,879,0.010662,0.007069502844,0.002896537907,0.8118749659088739,0.7291373817768267,0.8559839148292983,-0.2317167568783511,-0.3714836531397021,-0.1682462516826869,-6.890403168463335,-11.046556041563878,-5.003024042344412,-247.05640618369793,-396.0758709775503,-179.38415354408076,0.7951298638585064,0.7064644309249732,0.8427760088068478,-0.2576561961178587,-0.4154994310056076,-0.18655489661569816,-7.661746582431012,-12.355423209201806,-5.547455730221524,-274.71303630086095,-443.0054933381788,-247.05640618369793,-0.7713434139676769,-1.3088671676379278,-0.544431687877112,-27.65663011716303,-46.92962236062846,-19.520677227576623,0.8784586759818482,0.8405707855565708,0.917639284624759,-0.1383574746783686,-0.18966780333421368,-0.08975282200229688,-0.9081168804980094,-1.2448950394272045,-0.5890975743962603,-40.07576701226873,-54.9379982094971,-25.997245118987657,0.8671484858331383,0.8260982858399697,0.9097858908894774,-0.1532050350514315,-0.21050971432921992,-0.09915971440524574,-1.0055696580970197,-1.3816920664067762,-0.650840229095652,-44.37641915697351,-60.97493673463267,-28.721987162208823,-0.09745277759901028,-0.13679702697957197,-0.06174265469939166,-4.300652144704778,-6.036938525135567,-2.724742043221168,0.8405707855565708,0.8039457634105351,0.917639284624759,-0.18966780333421368,-0.2438650037258169,-0.08975282200229688,-1.178613369000995,-1.5153998125673334,-0.5577323829235896,-134.0857075086456,-172.4004337391733,-63.450783040226355,0.8260982858399697,-0.21050971432921992,-1.308126942219102,0.7865918205107729,-0.2713073972097124,-1.6859293978154513,0.9097858908894774,-0.09915971440524574,-0.6161876871553409,-148.8199024140048,-191.8008416172299,-70.10098829981125,-0.12951357321810697,-0.1705295852481179,-0.05845530423175127,-14.734194905359155,-19.400407878056644,-6.6502052595849,0.5676
08059010901,08059010901,Census Tract 109.01; Jefferson County; Colorado,4323,2524,1130,Lakewood city,Colorado,128026,0.5805842661330863,0.2253722149798043,08059,4323,2524,1130,0.010662,0.007069502844,0.002896537907,0.8218609303025468,0.742773998464875,0.8638275208431104,-0.21675086760953088,-0.34630453148164275,-0.15763850522380082,-9.990443275207532,-15.9618082080634,-7.265846553675519,-231.0997750452818,-369.2298914657275,-168.07417426961644,0.8058944575119293,0.721011782198217,0.851274726517449,-0.24085727439712215,-0.386939887377714,-0.17470890283678892,-11.101551582346408,-17.834765961473188,-8.05265235020418,-256.80202596221164,-412.5553079221187,-231.0997750452818,-1.111108307138876,-1.8729577534097892,-0.7868057965286619,-25.702250916929813,-43.325416456391146,-18.20045793496789,0.8851615287206049,0.8491777627136515,0.9222774360433008,-0.1297373050604451,-0.17760973486208298,-0.0842724335641778,-0.9484914916784358,-1.2984802041129326,-0.616104104994461,-37.57890220596022,-51.445332968024275,-24.409829833378012,0.8744294647942839,0.8354077005008255,0.9148454699140622,-0.14360281790739698,-0.1970203283983398,-0.09308078018240272,-1.0498603381868834,-1.4403883685301786,-0.6805007087257349,-41.595100562079374,-57.06768496553798,-26.96120082114639,-0.10136884650844756,-0.14190816441724596,-0.06439660373127387,-4.016198356119159,-5.622351997513707,-2.5513709877683786,0.8491777627136515,0.8143028596929189,0.9222774360433008,-0.17760973486208298,-0.2280443180281955,-0.0842724335641778,-1.4188421540744272,-1.8217407489899564,-0.6732135558906143,-125.56125257295815,-161.21599548583686,-59.5764208752756,0.8354077005008255,-0.1970203283983398,-1.573904422289801,0.7977458543299568,-0.25353205481703267,-2.0253505083088195,0.9148454699140622,-0.09308078018240272,-0.7435793694499955,-139.28357719378775,-179.23455825741766,-65.8034840221235,-0.15506226821537417,-0.20360975931886305,-0.07036581355938121,-13.722324620829571,-18.0185627715808,-6.227063146847895,0.4593
08059011712,08059011712,Census Tract 117.12; Jefferson County; Colorado,2777,2171,821,Lakewood city,Colorado,88197,0.6089715951256862,0.16493328735331958,08059,2777,2171,821,0.010662,0.007069502844,0.002896537907,0.8123919512713969,0.7298412536111248,0.8563905865620668,-0.23093292398453205,-0.3701609700084473,-0.16769148994788155,-6.837548382247594,-10.95986444021289,-4.9650723509941175,-246.2206835523081,-394.6656262230065,-178.7926665824313,0.7956868362546518,0.7072146501072701,0.8432164556957035,-0.25677585004053005,-0.41399785743737105,-0.1859351098348061,-7.602715402167928,-12.257803398204365,-5.505236271720017,-273.77441131321314,-441.404515599725,-246.2206835523081,-0.7651670199203338,-1.297938957991473,-0.5401639207258997,-27.553727760905065,-46.73888937671851,-19.45134752343895,0.878806453321926,0.8410168104538709,0.9178802274353038,-0.13790698306772467,-0.18903687485191975,-0.0894667627759574,-0.8672120376917032,-1.1887364206836286,-0.5626013413295848,-39.94528040956717,-54.75524738294006,-25.91438697971372,0.8675261229697315,0.826580478656898,0.9100486631747352,-0.1527030408914736,-0.20980355309732163,-0.09884233719048212,-0.9602553279566802,-1.319325263660774,-0.6215585515569837,-44.23101464563244,-60.77039445696794,-28.63005764887074,-0.09304329026497704,-0.13058884297714535,-0.05895721022739886,-4.285734236065271,-6.015147074027884,-2.715670669157018,0.8410168104538709,0.8044818161072972,0.9178802274353038,-0.18903687485191975,-0.2430361755580386,-0.0894667627759574,-1.097181710721332,-1.410596991062301,-0.5192706233221336,-133.63967243865187,-171.81449343024372,-63.24855338881042,0.826580478656898,-0.20980355309732163,-1.2177127953636155,0.7871687693729371,-0.27037560293024,-1.5692767180619716,0.9100486631747352,-0.09884233719048212,-0.5736870369619664,-148.32068153028203,-191.14210938635463,-69.87661838757204,-0.12053108464228356,-0.15867972699967048,-0.05441641363983285,-14.681009091630154,-19.3276159561109,-6.628064998761613,0.0305
08059012050,08059012050,Census Tract 120.50; Jefferson County; Colorado,2518,1723,687,Lakewood city,Colorado,182535,0.5913020056684053,0.25165540395513175,08059,2518,1723,687,0.010662,0.007069502844,0.002896537907,0.8182729831397447,0.7378644823596231,0.8610121206159292,-0.22208605270451648,-0.35526241458606533,-0.16142383603687843,-5.962325601729726,-9.53770020234927,-4.333732166479848,-236.78814939355544,-378.7807864316629,-172.11009398251977,0.8020252357284876,0.715771276395305,0.848223287591529,-0.24684355984346293,-0.39709434141601624,-0.17893485669254663,-6.626988316258423,-10.660758428071109,-4.803849067096837,-263.1846035051002,-423.3819868177565,-236.78814939355544,-0.6646627145286965,-1.123058225721838,-0.47011690061698896,-26.396454111544735,-44.601200386093645,-18.67025022307343,0.8827567646313393,0.8460873014247073,0.9206147840866632,-0.1328148818181238,-0.18191113176633492,-0.08623065508566043,-0.6628438544752633,-0.9078702183169124,-0.43035433234942255,-38.47033397999206,-52.6912488866461,-24.97703612010578,0.871816651540498,0.8320639279126645,0.9130314542966584,-0.14703016767688742,-0.20183073253592904,-0.09525251873204808,-0.7337885764981594,-1.007283663353946,-0.4753800613344542,-42.58784541486706,-58.46103675878968,-27.590253124460485,-0.07094472202289615,-0.09941344503703388,-0.04502572898503165,-4.117511434874994,-5.76978787214358,-2.61321700435471,0.8460873014247073,0.810580879283443,0.9206147840866632,-0.18191113176633492,-0.23368318394581955,-0.08623065508566043,-0.8834966079402486,-1.1349404423144631,-0.4188006007598568,-128.60212633773634,-165.20239334999462,-60.96078613680594,0.8320639279126645,-0.20183073253592904,-0.980241098178846,0.7937358396401376,-0.25986499545412745,-1.2620989148758537,0.9130314542966584,-0.09525251873204808,-0.4626175230750971,-142.68429376693533,-183.7116324419001,-67.33879520743771,-0.0967444902385972,-0.12715847256139057,-0.04381692231524031,-14.082167429199012,-18.509239091905467,-6.378009070631778,0.2565
08059011726,08059011726,Census Tract 117.26; Jefferson County; Colorado,3540,2829,1317,Lakewood city,Colorado,152010,0.6581063387976882,0.19755743021366495,08059,3540,2829,1317,0.010662,0.007069502844,0.002896537907,0.7962595017513976,0.7079862896993766,0.8436692308987331,-0.25587198369434694,-0.41245673051750414,-0.18529864948936545,-9.657499099127907,-15.567552359152806,-6.9938158710288745,-272.8107090149127,-439.7613660777629,-197.5654200855614,0.7783234054451614,0.6839546906194929,0.8294485102694774,-0.28481296207204615,-0.4620851552231459,-0.2056203460720094,-10.749832337707032,-17.440701814461704,-7.760827419561965,-303.6675801612156,-492.6751924989182,-272.8107090149127,-1.092333238579123,-1.873149455308898,-0.7670115485330911,-30.8568711463029,-52.913826421155306,-21.666992896415003,0.8679142960787585,0.8270761989546473,0.910318726593872,-0.15218749652817734,-0.20907843952457264,-0.0985163446452291,-1.247070876190124,-1.7132526568770896,-0.8072730483021467,-44.08168526652966,-60.560362561933175,-28.535632672398258,0.8557058996283603,0.8115215844880944,0.9018053855894148,-0.16862580991238665,-0.23225311453767092,-0.10888670214184376,-1.3817714418922364,-1.9031530293341328,-0.8922509282511322,-48.843105050980434,-67.27299502771767,-31.539446032206865,-0.1347005657021123,-0.18990037245704317,-0.08497787994898542,-4.76141978445077,-6.7126324657844885,-3.0038133598086048,0.8270761989546473,0.7877619940174174,0.910318726593872,-0.20907843952457264,-0.26941894581663456,-0.0985163446452291,-1.9466321802777096,-2.5084345908441628,-0.9172398990819596,-147.80806228380482,-190.465800367818,-69.64615786499313,0.8115215844880944,-0.23225311453767092,-2.1624008087912814,0.769191588991691,-0.30006621797680916,-2.7937770984713706,0.9018053855894148,-0.10888670214184376,-1.0137934780631233,-164.1914053751922,-212.13189813753763,-76.97748504655453,-0.2157686285135718,-0.2853425076272078,-0.0965535789811638,-16.38334309138738,-21.666097769719652,-7.331327181561412,0.3394
08059011709,08059011709,Census Tract 117.09; Jefferson County; Colorado,2442,1735,622,Lakewood city,Colorado,76707,0.6201871367947989,0.1919085154269023,08059,2442,1735,622,0.010662,0.007069502844,0.002896537907,0.8086809912470447,0.7247939358209328,0.8534700063542455,-0.23658155789952165,-0.37970249277452495,-0.17168733822490653,-6.159780336732917,-9.886163442183168,-4.4701552371759545,-252.24325703246996,-404.83879779619855,-183.05304001539537,0.7916896334527178,0.7018365898256494,0.840053778445135,-0.26312125073407716,-0.4248330943367037,-0.19039997873816045,-6.850783809347877,-11.061211043339396,-4.957368848013903,-280.5398775326731,-452.9570451817935,-252.24325703246996,-0.6910034726149599,-1.175047601156228,-0.4872136108379488,-28.296620500203108,-48.11824738559493,-19.95141731523132,0.876308221046506,0.8378141589994054,0.9161487188850644,-0.14115099685562538,-0.19358211992298133,-0.09152584005900372,-0.7093533845604769,-0.972845640602972,-0.4599624931236021,-40.88492130031567,-56.07179484743354,-26.510806520092338,0.8648137273337184,0.8231186941021619,0.9081604329771704,-0.15631837052710804,-0.2148916154683815,-0.10112702963919842,-0.7855769188495365,-1.0799363670246012,-0.5082132067298551,-45.27820857922401,-62.24417101006347,-29.291827477225084,-0.07622353428905959,-0.10709072642162933,-0.04825071360625305,-4.393287278908334,-6.172376162629932,-2.7810209571327404,0.8378141589994054,0.800634346120491,0.9161487188850644,-0.19358211992298133,-0.2490096194917743,-0.09152584005900372,-0.8512252540473868,-1.094952760598244,-0.40246024006309505,-136.85293473430656,-176.03742131804566,-64.70421865966159,0.8231186941021619,-0.2148916154683815,-0.944928023530807,0.7830286245256924,-0.2770925208586527,-1.218439758570575,0.9081604329771704,-0.10112702963919842,-0.4446788863038222,-151.91768867054773,-195.8906364261375,-71.49178236395855,-0.09370276948342016,-0.1234869979723312,-0.04221864624072713,-15.064753936241184,-19.85321510809183,-6.787563704296967,0.1899
08059011708,08059011708,Census Tract 117.08; Jefferson County; Colorado,2773,1870,833,Lakewood city,Colorado,85914,0.6072196944105708,0.2077262561546112,08059,2773,1870,833,0.010662,0.007069502844,0.002896537907,0.8129731499609865,0.7306328273017938,0.8568476914362471,-0.2300529237010948,-0.3686765262012268,-0.16706855838498114,-6.801681707645475,-10.900189156297293,-4.939503220425355,-245.28242725010728,-393.082912235748,-178.12849695006688,0.7963130309788081,0.7080584324254462,0.8437115492979697,-0.2557875622992442,-0.4123128179894861,-0.18523919796057536,-7.562544981147384,-12.190327802965015,-5.4767313713621295,-272.72069892345417,-439.60792654039,-245.28242725010728,-0.7608632735019087,-1.2901386466677227,-0.5372281509367749,-27.438271673346872,-46.525014304642006,-19.37353591549855,0.879197327197561,0.8415181783940653,0.9181509895380378,-0.13740109195679326,-0.18832845881996027,-0.08914547976814151,-0.7442365713610033,-1.0200859722857494,-0.4828587987920509,-39.79874713160446,-54.55005199389034,-25.82132613861235,0.8679505747023553,0.8271225327836587,0.9103439646181068,-0.15213933736137938,-0.20901070925311013,-0.09848588980265756,-0.824066659110491,-1.1321119171395018,-0.533451371530702,-44.06773578130968,-60.54074423205892,-28.52681131180225,-0.07983008774948774,-0.1120259448537524,-0.05059257273865109,-4.268988649705227,-5.990692238168577,-2.705485173189898,0.8415181783940653,0.8050844696136598,0.9181509895380378,-0.18832845881996027,-0.24210568920783607,-0.08914547976814151,-1.1090466831697938,-1.425735193050013,-0.5249684475512671,-133.13885752338462,-171.1566858403377,-63.02142227506208,0.8271225327836587,-0.20901070925311013,-1.2308423023082689,0.7878174460137872,-0.2693295954028663,-1.5860539417813857,0.9103439646181068,-0.09848588980265756,-0.5799731496187807,-147.7601803491319,-190.40263406739325,-69.62462780537582,-0.12179561913847504,-0.16031874873137264,-0.05500470206751351,-14.621322825747304,-19.24594822705554,-6.603205530313747,0.1269
08059015900,08059015900,Census Tract 159; Jefferson County; Colorado,2251,1284,581,Lakewood city,Colorado,160456,0.6103366526914642,0.2217890709100088,08059,2251,1284,581,0.010662,0.007069502844,0.002896537907,0.8119393770633336,0.7292250644956436,0.8560345856038322,-0.23161904478244943,-0.3713187446342555,-0.16817710033831998,-5.558894597064041,-8.911710024858763,-4.036277652809934,-246.9522255470476,-395.90004552904327,-179.31042438071677,0.7951992550598145,0.7065578832779174,0.8428308867813705,-0.25754644969427254,-0.4153122110261137,-0.1864776382588824,-6.181156515187391,-9.967560345204914,-4.475493527590575,-274.59602466403334,-442.8058793960424,-246.9522255470476,-0.6222619181233497,-1.055850320346151,-0.4392158747806407,-27.64379911698577,-46.90583386699915,-19.51203353090363,0.8785020100924192,0.8406263583346405,0.9176693085807138,-0.13830132260573777,-0.1895891558540867,-0.0897171678832983,-0.5143640101942301,-0.7051113948667411,-0.3336720241445309,-40.059502351575546,-54.915217668749314,-25.98691776826565,0.8671955397495986,0.8261583635897216,0.909818634646557,-0.15314246229719825,-0.2104216867755513,-0.09912015639081335,-0.5695605042242565,-0.78259079958514,-0.3686431927885468,-44.35829472151531,-60.94943922002648,-28.710529033375916,-0.05519649403002646,-0.07747940471839887,-0.03497116864401589,-4.298792369939756,-6.03422155127717,-2.723611265110272,0.8406263583346405,0.8040125492858414,0.9176693085807138,-0.1895891558540867,-0.2437616811929653,-0.0897171678832983,-0.7787149254476766,-1.0012221350005477,-0.3685026044073362,-134.03010765020252,-172.32738984518892,-63.42557735066028,0.8261583635897216,-0.2104216867755513,-0.8642820703105404,0.7866636994710384,-0.27119123543187684,-1.113885769099199,0.909818634646557,-0.09912015639081335,-0.4071242621789988,-148.75767130990369,-191.71872101535263,-70.07302275025798,-0.08556714486286376,-0.11266363409865132,-0.03862165777166265,-14.727563659701165,-19.39133117016374,-6.647445399597703,0.7035
08059012054,08059012054,Census Tract 120.54; Jefferson County; Colorado,2347,1832,882,Lakewood city,Colorado,85643,0.5386941435694118,0.24178880991900292,08059,2347,1832,882,0.010662,0.007069502844,0.002896537907,0.836035920890133,0.762278143317461,0.8749200577121096,-0.19612085439498023,-0.31185710723380466,-0.14296156681442512,-4.907672169815628,-7.803823060286058,-3.577429360956065,-209.1040549559279,-332.5020477326825,-152.42562253754005,0.8211971460589657,0.7418648838280187,0.8633068964014213,-0.21773438302742895,-0.34795435368231137,-0.15833662880299634,-5.448522928844836,-8.707110231601005,-3.9621705148903423,-232.14839918384473,-370.9889318960803,-209.1040549559279,-0.5408507590292082,-0.9032871713149468,-0.3847411539342773,-23.04434422791684,-38.48688416339782,-16.39289109221463,0.8946235179766191,0.8613654502159547,0.9288047403547556,-0.11778863388446592,-0.16094742336053527,-0.0766525584463011,-0.6250403732861035,-0.8540606530455105,-0.4067535394935033,-34.11792430601002,-46.61903127977677,-22.202704120824414,0.8847169377708974,0.8486061851025125,0.9219701609376934,-0.13030502447434297,-0.1784029123935727,-0.084633800927945535,-0.6914580673240948,-0.94668746279188,-0.449105663085556,-37.74334428624971,-51.67507984671834,-24.5145012601286,-0.06641769403799125,-0.0926268097463695,-0.0423521235920527,-3.625419980239697,-5.056048566941566,-2.311797139304187,0.8613654502159547,0.8290148323894372,0.9288047403547556,-0.16094742336053527,-0.20625103548236756,-0.0766525584463011,-1.0035557116543266,-1.2860373926539184,-0.4779518133035536,-113.7818267181776,-145.80922819205423,-54.189547993600186,0.8486061851025125,-0.1784029123935727,-1.112395948752024,0.8136142209865737,-0.22908372814258135,-1.4284061156391656,0.9219701609376934,-0.084633800927945535,-0.5277172665883212,-126.1219896544245,-161.95080676181016,-59.83188963586408,-0.10884023709769752,-0.14236872298524728,-0.04976545328476756,-12.340162936246886,-16.14157856975593,-5.6423416422638955,0.0134
