geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
08001008309,08001008309,Census Tract 83.09; Adams County; Colorado,2329,1761,559,Denver city,Colorado,64482,0.4895129733597349,0.19734719138414264,08001,2329,1761,559,0.0085,0.007069502844,0.002896537907,0.8529904181767511,0.7858316267739189,0.8881251912979472,-0.1723461116216038,-0.27253722798776664,-0.1259673859026043,-3.4118497987170797,-5.395283233859823,-2.4937133550209065,-146.49419487836323,-231.65664378960167,-107.07227801721368,0.8395345388821096,0.7671184955686764,0.8776505062907449,-0.1911362233310374,-0.3035795718348377,-0.13940571199160634,-3.7838282451728817,-6.009812993828365,-2.759745177441835,-162.46578983138178,-258.04263605961205,-146.49419487836323,-0.371978446455802,-0.6145297599685415,-0.2660318224209286,-15.971594953018547,-26.38599227001037,-11.42257717565172,0.9058615456879004,0.8758978504966795,0.9365271140544108,-0.10392145991870308,-0.14168564226176397,-0.06777474457819235,-0.5300829209373413,-0.7227105851260482,-0.3457056376988473,-30.101244800530452,-41.03978336888406,-19.63121168079769,0.8969495295464068,0.8643682512536425,0.9304057613371852,-0.11488993199618094,-0.15691431117425134,-0.07479987931587329,-0.5860309390040386,-0.8003890290724094,-0.3815394678301933,-33.27830431595903,-45.45082504670127,-21.66606858774522,-0.05594801806669725,-0.07767844394636114,-0.035833830131346,-3.1770595154285775,-4.411041677817215,-2.03485690694753,0.8758978504966795,0.8466270245885494,0.9365271140544108,-0.14168564226176397,-0.1811576656036795,-0.06777474457819235,-0.5599207014662404,-0.7159082993984658,-0.2678357659967196,-100.1647050923507,-128.06946321976133,-47.91337495469045,0.8643682512536425,-0.15691431117425134,-0.620102148532865,0.832647801876294,-0.20098797804617213,-0.794274761065638,0.9304057613371852,-0.07479987931587329,-0.29559805939092243,-110.9306169110671,-142.08850824072235,-52.87979595544229,-0.06018144706662465,-0.0783664616671722,-0.02776229339420283,-10.765911818716395,-14.01904502096104,-4.966421000751848,0.8629
08031001704,08031001704,Census Tract 17.04; Denver County; Colorado,2021,1309,813,Denver city,Colorado,73820,0.4606572319695182,0.3264447373315793,08031,2021,1309,813,0.008855,0.007069502844,0.002896537907,0.8630976215456818,0.7999883464805514,0.8959655328090083,-0.15861749011559784,-0.25001820888938553,-0.11611436308808168,-2.8386114653216836,-4.474314615465044,-2.077977416677971,-140.45578749736188,-221.3911239715509,-102.81926851449634,0.850483537989817,0.782333678849082,0.886176916707598,-0.17580171200441644,-0.2782269599733127,-0.1284428438006346,-3.1461395269539967,-4.979137155469205,-2.298607352728186,-155.67241597991077,-246.3699730563684,-140.45578749736188,-0.30752806163231305,-0.5048225400041613,-0.2206299360502149,-15.21662848254889,-24.97884908481748,-10.916869670965603,0.9125207578137676,0.8845382134273081,0.9410878639244769,-0.09586548189415066,-0.13053340694611,-0.06260003803454744,-0.3634805049835115,-0.4949263044061875,-0.23735230853904135,-27.767800227922955,-37.80949613492647,-18.132338314670847,0.904205257103658,0.8737521548902619,0.9353910069008494,-0.10594358099972886,-0.1444893090141724,-0.06907164236399278,-0.4016923042650729,-0.5478410577769655,-0.2618898372015223,-30.686959836903966,-41.85187607157872,-20.00686304060522,-0.03821179928156143,-0.05291475337077794,-0.02453752866248093,-2.919159608981011,-4.0423799366522495,-1.8745247259343725,0.8845382134273081,0.857134171521574,0.9410878639244769,-0.13053340694611,-0.1666784888820992,-0.06260003803454744,-0.7502415151053801,-0.9579855836139112,-0.35979408244574973,-92.28062916425338,-117.83340511856228,-44.255114691974136,0.8737521548902619,-0.1444893090141724,-0.830453143355672,0.8440218514195764,-0.18480344829708015,-1.062158893196896,0.9353910069008494,-0.06907164236399278,-0.39698966594331425,-102.14675810032864,-130.64685033172154,-48.83021721319978,-0.08021162825029193,-0.10417330958298464,-0.03719558349756452,-9.866128936075269,-12.813445213159245,-4.575102521225649,0.6149
08031001706,08031001706,Census Tract 17.06; Denver County; Colorado,2451,1118,191,Denver city,Colorado,73446,0.5222091813255072,0.35056614061850067,08031,2451,1118,191,0.008855,0.007069502844,0.002896537907,0.8416809894942281,0.7700932747129078,0.8793242444270305,-0.1880985937450089,-0.2985439982874826,-0.13723692521591063,-4.082417579697144,-6.479481013952199,-2.978536016300664,-166.56130476120538,-264.36071048356587,-121.52329727868889,0.8272985630099511,0.7502355920625103,0.8680883987622143,-0.20875345940613171,-0.3329146345228034,-0.15195641529811382,-4.530702625334217,-7.225447726402288,-3.2980020148462197,-184.85118830412964,-294.7959088699424,-166.56130476120538,-0.44828504563707305,-0.7459667124500893,-0.3194659985455557,-18.289883542924237,-30.435198386376555,-13.03410846779093,0.8983747553970844,0.8662094787176519,0.9313860702019936,-0.11312121583157896,-0.15445515729106707,-0.07366862356350888,-0.3663237567316645,-0.5001766737521995,-0.23856326807178652,-32.765988974209705,-44.73852180252232,-21.338396070821695,0.8887984602832408,0.8538571608626074,0.9247891210164644,-0.12511446034832424,-0.1711560736806986,-0.08132759920539387,-0.4051618328120764,-0.5542597419701011,-0.26336555391380617,-36.23987771127696,-49.57600554294285,-23.556847398372646,-0.0388380760804119,-0.05408306821790154,-0.02480228584201965,-3.473888737067254,-4.837483740420531,-2.218451327550953,0.8662094787176519,0.8348770320986901,0.9313860702019936,-0.15445515729106707,-0.19778118399811345,-0.07366862356350888,-0.2085569441842762,-0.2670589967679909,-0.09947290386499616,-109.1921173739666,-139.82146427643502,-52.080054379579146,0.8538571608626074,-0.1711560736806986,-0.23110777478383232,0.8199450811974321,-0.21959387638452457,-0.2965121309224477,0.9247891210164644,-0.08132759920539387,-0.1098146275307408,-120.99883496535725,-155.24195336253806,-57.494569387822416,-0.02255083059955612,-0.02945313415445682,-0.01034172366574463,-11.80671759139064,-15.420489086103052,-5.414515008243265,0.5617
08031005004,08031005004,Census Tract 50.04; Denver County; Colorado,3297,1720,474,Denver city,Colorado,103284,0.5871969228622299,0.22763703465532173,08031,3297,1720,474,0.008855,0.007069502844,0.002896537907,0.8196453755116816,0.7397410674089852,0.8620893825905241,-0.22003982438835584,-0.3518243667376708,-0.15997252743684554,-6.424048370429464,-10.27148951832246,-4.670387540304422,-194.8452644958891,-311.5404767462075,-141.65567304532672,0.8035050158929554,0.7177739666221026,0.8493907478333715,-0.2445473024069112,-0.3931962518870307,-0.17731444868077853,-7.139542598195117,-11.47933901608549,-5.176683803796165,-216.5466362813199,-348.17528104596573,-194.8452644958891,-0.7154942277656531,-1.2078494977630283,-0.506296263491743,-21.701371785430787,-36.63480429975822,-15.356271261502668,0.8836770586770383,0.8472696712836871,0.9212512545809772,-0.13163512640818123,-0.1802617677615123,-0.08548020426288679,-0.655812149678538,-0.8980722748269675,-0.4258662413463538,-38.128613353403374,-52.21350435040509,-24.759665194555456,0.8728164812400705,0.8333430673372022,0.9137258287975826,-0.1457162204123725,-0.19998598319815636,-0.09442019529638328,-0.7259647964734312,-0.9963392076676548,-0.4704056807631858,-42.20725560892041,-57.92669812021249,-27.349167486231735,-0.07015264679489319,-0.09826693284068744,-0.04453943941683191,-4.078642255517046,-5.713193769807409,-2.589502291676274,0.8472696712836871,0.8120044488882846,0.9212512545809772,-0.1802617677615123,-0.23152034618664977,-0.08548020426288679,-0.6040471518510229,-0.7758117955141226,-0.28643940734539286,-127.43610798544786,-163.67337458103853,-60.4302547142179,0.8333430673372022,-0.19998598319815636,-0.6701419000882842,0.7952693585713435,-0.2574355961563055,-0.862652355928399,0.9137258287975826,-0.09442019529638328,-0.31639681977075934,-141.38014769795026,-181.99416791738375,-66.75038391788172,-0.06609474823726136,-0.08684056041427635,-0.02995741242536648,-13.944039712502397,-18.320793336345226,-6.320129203663815,0.8283
08031003005,08031003005,Census Tract 30.05; Denver County; Colorado,2658,1579,447,Denver city,Colorado,97562,0.5200517160619005,0.2620142684275523,08031,2658,1579,447,0.008855,0.007069502844,0.002896537907,0.842422601599803,0.7711219897762236,0.8799022794650723,-0.1870526717836744,-0.29681167604907216,-0.1364898390852447,-4.402582044176913,-6.985934726379831,-3.2125053817153795,-165.63514086444366,-262.8267391414534,-120.8617525099842,0.8281004319189813,0.7513380730584795,0.86871613330225,-0.20758299531696991,-0.330958773231456,-0.15112401124484795,-4.885795851747441,-7.789640952451755,-3.5569438918253757,-183.81474235317688,-293.0639936964543,-165.63514086444366,-0.4832138075705288,-0.8037062260719239,-0.34443851010999627,-18.179601488733212,-30.2372545550009,-12.958559447328676,0.8988668602241066,0.8668454523342571,0.931724431553928,-0.11251181265118486,-0.15360817468348237,-0.07327871432136002,-0.5145877791901844,-0.7025474713565436,-0.33514997204290004,-32.589473032943914,-44.49319007957844,-21.225457380804308,0.8893340200660289,0.8545467811304323,0.9251586889642348,-0.12443691283254256,-0.1702109493375609,-0.08089564733975972,-0.569128815143183,-0.778482475302526,-0.3699870309598192,-36.04362350495143,-49.302246694270174,-23.431730903091776,-0.05454103595299864,-0.0759350039459824,-0.03483705891691913,-3.454150472007514,-4.8090566146917295,-2.2062735222874683,0.8668454523342571,0.8356473073430022,0.931724431553928,-0.15360817468348237,-0.1966771043391122,-0.07327871432136002,-0.4854122422205777,-0.6215129787683422,-0.23156570344688465,-108.59334277865274,-139.04093484750385,-51.804407929951815,0.8545467811304323,-0.1702109493375609,-0.5378781353185565,0.8207772681556422,-0.21835732883670964,-0.6900239574770548,0.9251586889642348,-0.08089564733975972,-0.2556357279942366,-120.33067904218268,-154.3677757219362,-57.18920089356524,-0.05246589309797883,-0.06851097870871259,-0.02407002454735199,-11.73733626352994,-15.326840874432346,-5.384792963613421,0.0419
08031002707,08031002707,Census Tract 27.07; Denver County; Colorado,2971,1431,290,Denver city,Colorado,58620,0.5894995739792179,0.24738470288584463,08031,2971,1431,290,0.008855,0.007069502844,0.002896537907,0.8188752805987264,0.7386878535445781,0.861484951569231,-0.2211871864893064,-0.35375178460227963,-0.16078638190772576,-5.819037845533903,-9.306574468432617,-4.230001096436741,-195.8612536362808,-313.24720526531866,-142.3763411792912,0.8026746315903294,0.7166499149015131,0.8487356903200797,-0.24583481356413656,-0.39538145363127103,-0.17822310456023682,-6.467472671382086,-10.401776335329473,-4.688729970507145,-217.68672741104297,-350.1102771904905,-195.8612536362808,-0.6484348258481827,-1.095201866896856,-0.4587288740704043,-21.825473774762123,-36.86307192517186,-15.440217908798529,0.8831607229645656,0.8466062449735119,0.9208941870322144,-0.13229673149778678,-0.18118665665085829,-0.08590108840052693,-0.5483627742881781,-0.7510088615207126,-0.3560553508495032,-38.320249775554025,-52.48140192318047,-24.88157588046843,0.8722555088109079,0.8326253217440115,0.9133362705001434,-0.14645306323515037,-0.201020403637745,-0.09488698992803545,-0.6070400012865969,-0.833218666699769,-0.39330142515019273,-42.420684925688114,-58.22632192171691,-27.48437632076818,-0.05867722699841871,-0.0822098051790564,-0.03724607430068955,-4.100435150134081,-5.744919998536437,-2.6028004402997587,0.8466062449735119,0.8112056228977796,0.9208941870322144,-0.18118665665085829,-0.2327330725689637,-0.08590108840052693,-0.3714608795015473,-0.4771390643415527,-0.17611061673756395,-128.08995844880943,-164.53071184191472,-60.72779887502205,0.8326253217440115,-0.201020403637745,-0.4121231514135292,0.7944088021621247,-0.25879773396055317,-0.5305756817139169,0.9133362705001434,-0.09488698992803545,-0.1945331150949053,-142.11143152190664,-182.95713162548861,-67.0803845154846,-0.0406622719119819,-0.05343661737236421,-0.01842249835734136,-14.021473073097209,-18.426419783573863,-6.3525856404625385,0.2427
08005087200,08005087200,Census Tract 872; Arapahoe County; Colorado,3245,1635,624,Denver city,Colorado,82842,0.5623355031118535,0.2323874950932905,08005,3245,1635,624,0.009315,0.007069502844,0.002896537907,0.8280062521285324,0.7512085577233315,0.8686424136556965,-0.20772034924776003,-0.33118824289046217,-0.15122170444277852,-6.278799347773162,-10.010884975792507,-4.571004923990144,-193.49150532428848,-308.50184825246555,-140.8630176884482,0.8125254589961293,0.7300230609539693,0.8564955959164338,-0.23073066687103505,-0.36981974061645945,-0.16754832688896584,-6.974336245377478,-11.17860601806833,-5.064512597829976,-214.9256161903691,-344.48708838423204,-193.49150532428848,-0.6955368976043168,-1.1677210422758222,-0.4935076738398321,-21.43411086608064,-35.98524013176648,-15.208248808623484,0.8892711285464251,0.8544657907532734,0.92511529397765635,-0.12451643587548926,-0.17032186755941114,-0.08094634961699397,-0.5896898526721491,-0.8066170243451791,-0.3833489181116982,-36.06665765578894,-49.334374577686795,-23.446417009889796,0.8788962507002132,0.841131985465813,0.9179424345325,-0.13779072240131185,-0.1888740617160183,-0.08939293182288854,-0.6525547428426932,-0.8944772378345399,-0.42335057557608147,-39.911605066831385,-54.708087940950456,-25.89300156428633,-0.06286489017054409,-0.0878602134893608,-0.04000165746438328,-3.844947411042451,-5.373713363263657,-2.4465845543965306,0.8544657907532734,0.8206795255319506,0.92511529397765635,-0.17032186755941114,-0.21850243473762423,-0.08094634961699397,-0.7513527385145486,-0.9638950362903008,-0.3570842800691445,-120.40909271066484,-154.47035837985592,-57.22504488287572,0.841131985465813,-0.1888740617160183,-0.8331933270705552,0.8046202504433743,-0.2428223120769886,-1.0711790081085142,0.9179424345325,-0.08939293182288854,-0.39434527751137505,-133.5245716459223,-171.66330258149264,-63.19635857554087,-0.08184058855600651,-0.10728397181821336,-0.03726099744223055,-13.115478935257451,-17.192944201636756,-5.971313692665152,0.404
08005005552,08005005552,Census Tract 55.52; Arapahoe County; Colorado,1558,1221,551,Denver city,Colorado,33376,0.6582724346349789,0.21578614632465137,08005,1558,1221,551,0.009315,0.007069502844,0.002896537907,0.7962055142941862,0.7079135319385528,0.8436265495070024,-0.25595713926507013,-0.41260189964386845,-0.1853586170141029,-3.714647092011932,-5.987996471094545,-2.6900669762437617,-238.4240752254128,-384.33866951826343,-172.6615517486368,0.7782653571394225,0.6838773741057532,0.8294023522272809,-0.2849087921317495,-0.4622504528792355,-0.2056874414626332,-4.134815771185891,-6.7085345050321825,-2.9850945298356595,-265.3925398707247,-430.5862968570079,-238.4240752254128,-0.4201686791739592,-0.7205380339376379,-0.2950275535918978,-26.968464645311887,-46.24762733874441,-18.936299973806022,0.8678777059625563,0.8270294679652553,0.9102932715131188,-0.15223607327360472,-0.20914675804757588,-0.09854706312150129,-0.5384091771578371,-0.7396836471421832,-0.34852871612899416,-44.09575570498256,-60.58015128109608,-28.54453039549502,0.8556662167429799,0.8114711472860408,0.9017776469021148,-0.16868000679799447,-0.23232970555329369,-0.10892081150526348,-0.596565989322802,-0.8216741466489188,-0.3852172697105471,-48.858803384340874,-67.29517990572636,-31.549325938619745,-0.05815681216496493,-0.08199049950673565,-0.03668855358155293,-4.763047679358308,-6.715028624630274,-3.004795543124728,0.8270294679652553,0.7877060675094526,0.9102932715131188,-0.20914675804757588,-0.26950907355807546,-0.09854706312150129,-0.8146885440577254,-1.0498176342634435,-0.3838699873959208,-147.85636008307176,-190.529516200262,-69.66787430053009,0.8114711472860408,-0.23232970555329369,-0.9049929882992356,0.7691315202756771,-0.3001677523781284,-1.169242265291961,0.9017776469021148,-0.10892081150526348,-0.4242788086756938,-164.24555141546924,-212.2036779114267,-77.00159867072482,-0.09030444424151007,-0.1194246310285174,-0.04040882127977302,-16.389191332397473,-21.67416171116469,-7.333724370194741,0.8906
08059011904,08059011904,Census Tract 119.04; Jefferson County; Colorado,2342,1124,509,Denver city,Colorado,122664,0.6276554633962701,0.2509889825899737,08059,2342,1124,509,0.010662,0.007069502844,0.002896537907,0.8062193038400624,0.7214523483393606,0.8515307452220213,-0.24035730134090144,-0.3860929308800513,-0.17435571834727823,-6.0018189188320505,-9.640896465618956,-4.353732726841749,-256.2689546896691,-411.65228290431065,-185.89806690186805,0.7890390764667798,0.6982780919433397,0.837954362807214,-0.26736435472610215,-0.432094192182021,-0.193382413631597,-6.67619595271008,-10.789566544838705,-4.828836994876084,-285.06387500897006,-460.6988277044708,-256.2689546896691,-0.674377033878029,-1.1486700792197482,-0.47510426803433425,-28.794920319300985,-49.046544800160035,-20.28626251214066,0.8746486113300588,0.8356883100429072,0.9149975352473004,-0.14331628387235662,-0.19661838987391897,-0.0928991188262881,-0.4665960589935588,-0.640132184299017,-0.30245246078893867,-41.51210489266537,-56.95126194831112,-26.90858192072408,0.8630122732692108,0.8208215686433141,0.906905251289667,-0.15873207250212165,-0.21829157298198068,-0.10265101958329972,-0.5167853747263921,-0.7106937530951637,-0.33420180802271515,-45.977346505906766,-63.22898159209641,-29.733256941522704,-0.0501893157328333,-0.07056156879614672,-0.03174934723377648,-4.465241613241397,-6.2777196437852965,-2.8246750207986193,0.8356883100429072,0.7980825624559548,0.9149975352473004,-0.19661838987391897,-0.25300319420923173,-0.0928991188262881,-0.7075070815957527,-0.9104008617106532,-0.33428604763649666,-138.99942663963708,-178.8606801003248,-65.67505847475375,0.8208215686433141,-0.21829157298198068,-0.785495364072829,0.7802838246918923,-0.281584941729205,-1.0132487631085343,0.906905251289667,-0.10265101958329972,-0.3693770625157713,-154.32128960173458,-199.0665546382189,-72.56916748836372,-0.07798828247707634,-0.10284790139788104,-0.03509101487927463,-15.321862962097514,-20.20587453789411,-6.894109013609947,0.6016
08059010406,08059010406,Census Tract 104.06; Jefferson County; Colorado,2269,1117,468,Denver city,Colorado,21614,0.6694182258137581,0.23389907815201788,08059,2269,1117,468,0.010662,0.007069502844,0.002896537907,0.7925910605423114,0.7030482001090086,0.8407673612509143,-0.261684681777478,-0.4223775835638987,-0.18938965293821045,-6.330696232965926,-10.218191447029357,-4.581729256274116,-279.008207711147,-450.3389795958289,-201.92724796271995,0.7743799265629384,0.6787090041005541,0.8263107985993816,-0.2913557876409186,-0.47338549210089015,-0.2101983922938271,-7.048501940360538,-11.452178748973118,-5.085135901846864,-310.6435407827474,-504.72361167796913,-279.008207711147,-0.7178057073946116,-1.2339873019437615,-0.5034066455727482,-31.635333071600332,-54.384632082140214,-22.18627790095849,0.8654258632788853,0.8238996305177919,0.908586744542222,-0.15550047951103113,-0.21374007580454332,-0.10061037760773764,-0.5031113583752428,-0.6915416609350241,-0.3255181199700684,-45.04130334603785,-61.91062318129133,-29.14217725783961,0.8530075142853567,0.8080937333827773,0.8999182023110578,-0.17232261527941228,-0.23748020642838052,-0.11121210509124564,-0.5575382489148479,-0.7683512592315821,-0.3598192972534058,-49.91389873901951,-68.78704200819892,-32.21300781140607,-0.05442689053960514,-0.07680959829655798,-0.03430117728333737,-4.87259539298166,-6.876418826907607,-3.070830553566461,0.8238996305177919,0.7839622013279856,0.908586744542222,-0.21374007580454332,-0.2755717026995169,-0.10061037760773764,-0.7071648825276335,-0.9117365100293536,-0.3328721840966255,-151.1036073776995,-194.81549359601576,-71.12653506338151,0.8080937333827773,-0.23748020642838052,-0.785709753537919,0.7651113351321989,-0.3069993268721031,-1.0157156635524998,0.8999182023110578,-0.11121210509124564,-0.3679482892315407,-167.88669947391432,-217.03326144284185,-78.62142932297878,-0.07854487101028551,-0.10397915352314602,-0.03507610513491521,-16.78309209621485,-22.21776784682607,-7.4948942595972685,0.6307
08031001800,08031001800,Census Tract 18; Denver County; Colorado,2888,1368,555,Denver city,Colorado,108734,0.4395226403999044,0.2524342839672247,08031,2888,1368,555,0.008855,0.007069502844,0.002896537907,0.8705762644635175,0.8105185876889809,0.901751851927248,-0.14866444310452034,-0.2337779974316006,-0.10895253263164738,-3.801831482978243,-5.978460835037706,-2.7862692655969497,-131.64236436905276,-207.01041672568235,-96.47746764532374,0.8585933185439211,0.7936687431041309,0.8924743582022533,-0.16469576271090597,-0.25997150409235403,-0.12048037101518512,-4.2118042667890485,-6.648313667314752,-3.081073443260373,-145.8380978805072,-230.2047668737795,-131.64236436905276,-0.409972783810805,-0.6698528322770461,-0.29480417766342315,-14.195733511454463,-23.19435014809716,-10.207900888622683,0.917429151372527,0.8909206363395026,0.9444423440741382,-0.09000242525969687,-0.1224344337882534,-0.05882588415741403,-0.3566313571137322,-0.4851420187107884,-0.233095439816645,-26.06954364866463,-35.46359785897576,-17.03914033747405,0.909556725148146,0.8806897067173569,0.939059251110613,-0.09943665122933698,-0.13547370018363775,-0.06489553115771261,-0.3940141365350886,-0.5368096405213728,-0.257146196678717,-28.802202963091272,-39.24047079834597,-18.79723659932142,-0.03738277942135643,-0.05166762181058443,-0.02405075686207203,-2.7326593144266393,-3.776872939370207,-1.7580962618473706,0.8909206363395026,0.8649124801291997,0.9444423440741382,-0.1224344337882534,-0.15618634598800218,-0.05882588415741403,-0.48038057071762086,-0.612808698521663,-0.23080771422016744,-86.55505778695871,-110.41598171561496,-41.58697553516531,0.8806897067173569,-0.13547370018363775,-0.531541098348164,0.8524509127521607,-0.17308807468042134,-0.6791238830997263,0.939059251110613,-0.06489553115771261,-0.25462242385569867,-95.77317087354304,-122.3646636215723,-45.877914208234,-0.05116052763054313,-0.06631518457806329,-0.02381470963553122,-9.218113086584347,-11.94868190595735,-4.290938673068689,0.6902
08031005104,08031005104,Census Tract 51.04; Denver County; Colorado,2671,1640,615,Denver city,Colorado,87874,0.5207750994172784,0.25111080388917123,08031,2671,1640,615,0.008855,0.007069502844,0.002896537907,0.8421738713419963,0.7707769156042971,0.8797084259371573,-0.18740325962204127,-0.29739225417251847,-0.13674027725117627,-4.432406612618932,-7.033833864973426,-3.234140699163032,-165.94558639531755,-263.34084106976513,-121.08351550591658,0.827831484182103,0.750968238296279,0.8685056076342006,-0.20797531757082113,-0.33161424012911533,-0.15140304358424195,-4.918970858466378,-7.843242181332998,-3.5809401229566333,-184.1621437089621,-293.6444096343316,-165.94558639531755,-0.4865642458474459,-0.8094083163595718,-0.3467994237936014,-18.21655731364455,-30.30356856456652,-12.983879587929668,0.898701830807947,0.8666321627117,0.9316109676097496,-0.11271610418439272,-0.15389209289324188,-0.0734094324433698,-0.5354378083391059,-0.7310370202706583,-0.34871845423786507,-32.648646849945486,-44.57542806528405,-21.263320380357627,0.8891544145798864,0.854315494124038,0.925034758902722,-0.1246640444027786,-0.1705277580448636,-0.08104045861606517,-0.5921943736142302,-0.8100617892111815,-0.38496828702663993,-36.10941302525794,-49.39401153726717,-23.473676038209753,-0.05675656527512429,-0.07902476894052324,-0.03624983278877486,-3.460766175312457,-4.818583471983124,-2.2103556578521255,0.8666321627117,0.8353889601570074,0.9316109676097496,-0.15389209289324188,-0.1970471812460327,-0.0734094324433698,-0.6690834618523996,-0.8567107490559221,-0.3191654377324196,-108.79405883778855,-139.30256082210116,-51.896819143482865,0.854315494124038,-0.1705277580448636,-0.7414110793446509,0.8204981474795264,-0.21877179500268476,-0.951163813579456,0.925034758902722,-0.08104045861606517,-0.35234318788918223,-120.5546470479107,-154.66078269584648,-57.2915752665337,-0.07232761749225125,-0.09445306452353376,-0.03317775015676261,-11.760588210122156,-15.358221873745324,-5.394756123050831,0.8143
08031007006,08031007006,Census Tract 70.06; Denver County; Colorado,3366,1388,370,Denver city,Colorado,78128,0.6712792667188551,0.25657437873604516,08031,3366,1388,370,0.008855,0.007069502844,0.002896537907,0.791989146674576,0.702239087371028,0.8402909003405303,-0.26264356550695833,-0.42401643255675114,-0.19006405947600655,-7.828335728450814,-12.638204107636245,-5.665036052257689,-232.5708772564116,-375.4665510290031,-168.30172466600382,0.7737330588769658,0.6778498417577763,0.8257957179461219,-0.29243540588979,-0.47525298140785177,-0.2109532397275567,-8.716309237472668,-14.16535709613373,-6.287657496592774,-258.951551915409,-420.8365150366527,-232.5708772564116,-0.8879735090218537,-1.5271529884974857,-0.6226214443350857,-26.380674658997435,-45.36996400764961,-18.497369112747645,0.8650171482855578,0.8233781888484959,0.9083021132743422,-0.1560464459947122,-0.214508731884812,-0.10095527180388882,-0.6273682911539215,-0.8624097505221584,-0.40588003110773574,-45.19944460763123,-62.13326732868576,-29.242077169145222,0.8525643895582722,0.8075311691672206,0.8996080999099721,-0.17293193598915932,-0.2383422933770668,-0.11159514915447574,-0.6952546241978146,-0.9582300727998888,-0.4486565367114021,-50.09039079234976,-69.0367487607989,-32.3239579763258,-0.06788633304389313,-0.0958203222777304,-0.04277650560366636,-4.890946184718525,-6.903481432113142,-3.0818808071805734,0.8233781888484959,0.7833388144411408,0.9083021132743422,-0.214508731884812,-0.27658681220007236,-0.10095527180388882,-0.5610939333453295,-0.7234725645206831,-0.2640703250197225,-151.64700901225123,-195.53312554613055,-71.37035811343851,0.8075311691672206,-0.2383422933770668,-0.6234357627236228,0.764442124875523,-0.3081435042094701,-0.8060159103665209,0.8996080999099721,-0.11159514915447574,-0.2919012229999431,-168.49615208746562,-217.84213793689753,-78.89222243241706,-0.06234182937829324,-0.08254334584583778,-0.02783089798022059,-16.849143075214393,-22.309012390766966,-7.5218643189785395,0.7123
