geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
51510200201,51510200201,Census Tract 2002.01; Alexandria city; Virginia,2779,1883,664,Alexandria city,Virginia,79557,0.6884026344929851,0.2070683231327095,51510,2779,1883,664,0.006291,0.00741752448699999,0.003469242894,0.7864723670234747,0.694838033722327,0.8359196530686724,-0.27150048994684123,-0.4391843155776683,-0.19628722249678707,-4.746558629088252,-7.67812280292223,-3.431628465585132,-170.80095822555782,-276.2908529299111,-123.48429167272874,0.7678065540338055,0.6699955850218674,0.821071522326159,-0.3024113883195263,-0.4925471486015267,-0.2179206960764183,-5.286964252048511,-8.611048616837278,-3.8098397561675417,-190.247004391814,-309.86141118522056,-170.80095822555782,-0.5404056229602592,-0.9329258139150484,-0.37821129058240954,-19.446046166256178,-33.5705582553094,-13.609618228946008,0.8612656237186855,0.8185958842934036,0.9056874125377632,-0.1610819850005173,-0.22160399189299737,-0.1041337067918058,-1.0522816574066267,-1.4476467736372822,-0.6802622253160414,-55.88325318144592,-76.87980741568148,-36.12651223133518,0.8484980031673012,0.8023733811361813,0.896759869370187,-0.17855315659809123,-0.2463025612639023,-0.11512572557726145,-1.1664135599000784,-1.6089922618562469,-0.7520685154220821,-61.94442697291972,-85.44834104387927,-39.93991053755083,-0.11413190249345172,-0.16134548821896444,-0.07180629010604067,-6.061173791473804,-8.568533628197793,-3.8133983062156487,0.8185958842934036,0.7776262674531569,0.9056874125377632,-0.22160399189299737,-0.2859647903550771,-0.1041337067918058,-1.0914520160920829,-1.4084441543593942,-0.5128831085133977,-164.37530362832575,-212.11508348786057,-77.24143200502976,0.8023733811361813,-0.2463025612639023,-1.2130983055121798,0.7583121498872029,-0.3187181560373886,-1.5697622186342544,0.896759869370187,-0.11512572557726145,-0.567021397999178,-182.6955279385813,-236.40997268588168,-85.39478885529788,-0.12164628942009692,-0.16131806427486017,-0.05413828948578025,-18.32022431025556,-24.29488919802111,-8.15335685026811,0.4496
51059452802,51059452802,Census Tract 4528.02; Fairfax County; Virginia,1952,1407,756,Alexandria city,Virginia,25702,0.668145574417692,0.25326608344874463,51059,1952,1407,756,0.006862,0.00741752448699999,0.003469242894,0.7930029357639355,0.7036020392055616,0.8410933390919342,-0.26102937946459787,-0.4212579615731385,-0.18892868784292777,-3.4963903908816096,-5.642592002278639,-2.5306287364693887,-179.11836018860706,-289.06721323148764,-129.64286559781706,0.7748225909155846,0.679297159254684,0.8266632155318587,-0.29061802240217344,-0.47210979226997934,-0.20968246948864153,-3.89271913770069,-6.32373315417448,-2.8086178381918256,-199.4220869723714,-323.9617394556598,-179.11836018860706,-0.3963287468190804,-0.681141151895841,-0.27798910172243696,-20.30372678376436,-34.89452622417218,-14.241244965288775,0.8657054694993573,0.8242564025107176,0.9087814377081735,-0.15512727507463478,-0.21321471929603508,-0.1003745878897653,-0.7572110947825919,-1.040748965288262,-0.4899509228650687,-53.817419671826,-73.96936498139743,-34.82238257747468,0.8533106726224424,0.808478662064262,0.9001303238087894,-0.17190612057709728,-0.23689102374914,-0.11095024081471276,-0.8391124107568132,-1.1563183286172831,-0.5415730616893817,-59.6384087247202,-82.18325007940891,-38.4913334534031,-0.08190131597422134,-0.11556936332902136,-0.05162213882431299,-5.8209890528941965,-8.213885098011467,-3.6689508759284286,0.8242564025107176,0.784388782869995,0.9087814377081735,-0.21321471929603508,-0.2748779965224726,-0.1003745878897653,-1.1956332034335817,-1.5414191882280632,-0.56286540843992,-158.15254013671714,-203.89142701429407,-74.45309635448677,0.808478662064262,-0.23689102374914,-1.3284015968737666,0.7655693041210768,-0.30621747060256654,-1.7171599434255551,0.9001303238087894,-0.11095024081471276,-0.6221699528297491,-175.7144969409744,-227.13755865417397,-82.29761280816786,-0.1327683934401851,-0.17574075519749188,-0.05930454438982913,-17.56195680425729,-23.246131639879877,-7.844516453681101,0.6223
51510201601,51510201601,Census Tract 2016.01; Alexandria city; Virginia,2473,1562,495,Alexandria city,Virginia,37481,0.52323902319113,0.21309890512655488,51510,2473,1562,495,0.006291,0.00741752448699999,0.003469242894,0.8413272194993554,0.7696027131053985,0.8790484597855818,-0.1885981777637781,-0.2993717186428995,-0.1375937115502379,-2.9341431200993986,-4.657518322942676,-2.140633843343578,-118.64711363119282,-188.33474819824812,-86.56020393625467,0.8269160736979738,0.7497099056655538,0.8677889166722278,-0.2093125672693648,-0.33384925614961897,-0.15235396625572437,-3.256410196990263,-5.193907542991327,-2.370268616640607,-131.67853606915742,-210.0245670437253,-118.64711363119282,-0.3222670768908644,-0.5363892200486511,-0.22963477329702897,-13.031422437964594,-21.6898188454772,-9.285676235221551,0.8981399496759337,0.8659060683779112,0.931224600531512,-0.11341222530054408,-0.15485967418300345,-0.07385479231243801,-0.6145760175913911,-0.8391779774418555,-0.40021597335855896,-39.34545567166396,-53.724582422654,-25.622021341777145,0.8885429305523337,0.8535281746117153,0.9246127639552504,-0.1254380240000139,-0.17160748730399827,-0.08153384744794441,-0.6797433084499405,-0.9299336632948556,-0.4418284460134061,-43.517497339944974,-59.534805588659125,-28.28607208792613,-0.06516729085854933,-0.09075568585300008,-0.04161247265484708,-4.172041668281007,-5.810223166005128,-2.664050746148981,0.8659060683779112,0.8345096002321487,0.931224600531512,-0.15485967418300345,-0.19830856316310108,-0.07385479231243801,-0.5685943355241285,-0.7281245185058237,-0.2711707665776051,-114.86754253012695,-147.09586232440884,-54.78197304598083,0.8535281746117153,-0.17160748730399827,-0.6300868559188246,0.8195481436358869,-0.22018457093142435,-0.8084461010389971,0.9246127639552504,-0.08153384744794441,-0.2993657584324028,-127.29027392299488,-163.32244465434286,-60.47793099644501,-0.0614925203946961,-0.08032158253317334,-0.02819499185479773,-12.4227313928679,-16.226582329934008,-5.695957950464188,0.1086
51510201206,51510201206,Census Tract 2012.06; Alexandria city; Virginia,3750,2185,685,Alexandria city,Virginia,46795,0.6452822931933218,0.21483471247478303,51510,3750,2185,685,0.006291,0.00741752448699999,0.003469242894,0.8004388751116213,0.713626458922954,0.8469711341126903,-0.2493146336258967,-0.4012933342035236,-0.1806777819501804,-5.881643850526936,-9.467011370528876,-4.262414723432194,-156.84383601405162,-252.4536365474367,-113.66439262485852,0.782818337170276,0.6899506661030959,0.8330200799136407,-0.27743558437170757,-0.44937899059956127,-0.2004512545527956,-6.5450522298090466,-10.6014121119819,-4.728895658968639,-174.53472612824123,-282.704322986184,-156.84383601405162,-0.6634083792821102,-1.1344007414530246,-0.46648093553644543,-17.690890114189607,-30.250686438747323,-12.43949161430521,0.8707440343830977,0.8306922221350176,0.9122862312228012,-0.14844312508954166,-0.2038152920582706,-0.09614720224334627,-1.1252427862828995,-1.5449801867507926,-0.7288242259811513,-51.498525688004555,-70.708475366169,-33.355799816071,0.8587753270345577,0.81542525583264,0.903949632018618,-0.16444891756858696,-0.22635397033280333,-0.10625632732090524,-1.2465714265612744,-1.7158300332860963,-0.8054543835737861,-57.051323870081205,-78.52769031057649,-36.862900850058864,-0.12132864027837488,-0.17084984653530366,-0.0766301575926348,-5.552798182076653,-7.81921494440749,-3.5071010339878628,0.8306922221350176,0.7920920177339552,0.9122862312228012,-0.2038152920582706,-0.2624795826889347,-0.09614720224334627,-1.0355863699720858,-1.3336598813739091,-0.4885243454926451,-151.18049196672783,-194.6948731932714,-71.31742269965622,0.81542525583264,-0.22635397033280333,-1.1501054906061694,0.7738436093590675,-0.29225076993043275,-1.4849274109779578,0.903949632018618,-0.10625632732090524,-0.5398888532140286,-167.898611767324,-216.7777242303588,-78.81589098015016,-0.11451912063408363,-0.15126752960404866,-0.05136450772138346,-16.718119800596153,-22.0828510370874,-7.498468280493936,0.8819
51013102803,51013102803,Census Tract 1028.03; Arlington County; Virginia,2309,1907,590,Alexandria city,Virginia,42053,0.663665156236821,0.20776592462423107,51013,2309,1907,590,0.005362,0.00741752448699999,0.003469242894,0.7944546622086908,0.7055553251154318,0.8422419626473031,-0.25872506962180264,-0.4173232975548668,-0.1873072636476551,-3.2032383480276527,-5.166820487118554,-2.31902463359018,-138.7283823312106,-223.7687521489196,-100.43415476787268,0.776383022318056,0.6813718407807919,0.827905109346371,-0.28802404387242797,-0.4676274247760054,-0.2078678929636001,-3.5659847877703013,-5.7896287430574045,-2.573582865541532,-154.4384923243959,-250.74182516489407,-138.7283823312106,-0.3627464397426486,-0.6228082559388506,-0.25455823195135174,-15.7101099931853,-26.97307301597447,-11.024609439209687,0.866690552987559,0.8255136618317624,0.9094671945199508,-0.15381435340781263,-0.21136699031856537,-0.09954488301014046,-1.0176121053228784,-1.3983714994631364,-0.6585736358784021,-53.36193525552587,-73.32834291888497,-34.534537801699116,0.8543788108070788,0.8098352779171899,0.900877503642562,-0.1704410120557202,-0.23481901476543912,-0.11002882851070346,-1.1276115217383471,-1.5535264862555112,-0.7279338068673363,-59.130126992047565,-81.46441983510807,-38.171673144590265,-0.10999941641546872,-0.15515498679237472,-0.06936017098893421,-5.768191736521695,-8.13607691622311,-3.637135342891149,0.8255136618317624,0.7858924274861674,0.9094671945199508,-0.21136699031856537,-0.2724387779109898,-0.09954488301014046,-0.9250136975945557,-1.1922845707542415,-0.4356421982971275,-156.78198264314503,-202.08213063631217,-73.8376607283267,0.8098352779171899,-0.23481901476543912,-1.027647717301157,0.7671837839621771,-0.3034686354232181,-1.3280817602300354,0.900877503642562,-0.11002882851070346,-0.4815235025548993,-174.1775792035859,-225.09860342881956,-81.61415297540667,-0.10263401970660124,-0.1357971894757939,-0.04588130425777176,-17.395596560440886,-23.01647279250744,-7.77649224707996,0.5521
51059420100,51059420100,Census Tract 4201; Fairfax County; Virginia,2922,2085,862,Alexandria city,Virginia,128915,0.63253058292417,0.24457016197382492,51059,2922,2085,862,0.006862,0.00741752448699999,0.003469242894,0.8046164253416207,0.719279366457739,0.8502672261735471,-0.24282822038516572,-0.39028039261676023,-0.176100841261746,-4.868891339482947,-7.825420046186002,-3.530956408340731,-166.62872482830073,-267.81040541362086,-120.8403972738101,0.7873136541628879,0.6959649403914453,0.8365867527818106,-0.2701418230365268,-0.43685398784247703,-0.19533329529162297,-5.4165499402351625,-8.759256212688376,-3.9165818052346433,-185.37131896766468,-299.7692064575077,-166.62872482830073,-0.5476586007522153,-0.933836166502374,-0.38562539689391206,-18.742594139363973,-31.958801043886854,-13.197309955301575,0.8735669593382991,0.8343035245835371,0.9142468544511276,-0.1447319399047214,-0.1986045492246654,-0.0937964895710302,-1.046899879692769,-1.4365804730221554,-0.6784648482716309,-50.21102540492898,-68.90074211137437,-32.540280492644165,0.8618383580425248,0.8193255272480655,0.9060868389598976,-0.16031038844833825,-0.22051610348182407,-0.10364697620804864,-1.1595845843740502,-1.595074883660209,-0.7497170769227404,-55.61556759587771,-76.50239250168869,-35.95765356943599,-0.11268470468128088,-0.1584944106380537,-0.07125222865110947,-5.404542190948724,-7.601650390314326,-3.417373076791821,0.8343035245835371,0.7964212167419557,0.9142468544511276,-0.1986045492246654,-0.2556169762664734,-0.0937964895710302,-1.269858840323262,-1.6343909458060382,-0.5997259475578463,-147.31541071035522,-189.60451807494644,-69.57377581877567,0.8193255272480655,-0.22051610348182407,-1.4099592609193687,0.7784972867287567,-0.28452599263639955,-1.8192324821440256,0.9060868389598976,-0.10364697620804864,-0.6627090342310217,-163.56835973542562,-211.0478517568475,-76.88039840267074,-0.14010042059610672,-0.1848415363379876,-0.06298308667317543,-16.252949025070386,-21.443333681901116,-7.30662258389506,0.3691
51059452801,51059452801,Census Tract 4528.01; Fairfax County; Virginia,4050,2286,914,Alexandria city,Virginia,63355,0.697682927080365,0.24407359399363057,51059,4050,2286,914,0.006862,0.00741752448699999,0.003469242894,0.7834985312873886,0.690859555484904,0.8335600924577804,-0.2763265788856959,-0.44747219903199426,-0.19967355568986736,-7.679419586470263,-12.435744630518055,-5.549147753532673,-189.6152984313645,-307.0554229757545,-137.015993914387,0.764613576973226,0.6657769353215772,0.8185224689722371,-0.3078501744091008,-0.5020045708206902,-0.2217135606010081,-8.555494982020761,-13.951259228134882,-6.161663734018677,-211.246789679525,-344.4755364971576,-189.6152984313645,-0.8760753955504983,-1.5155145976168267,-0.6125159804860036,-21.63149124816045,-37.42011352140312,-15.12385137002478,0.859239225819055,0.8160156517647713,0.9042734786550136,-0.1638202376605505,-0.22546669029856417,-0.1058601447510844,-1.2992073986781274,-1.788106258265455,-0.8395439125825781,-56.8332195397256,-78.21987131519926,-36.725455493551095,0.8463022678198867,0.7995918112794924,0.8952199935394933,-0.18161091849138689,-0.2506381204677647,-0.117043863203089,-1.4402997599945444,-1.9877330490585337,-0.9282385083484858,-63.005238844905705,-86.95245183983086,-40.605359070362454,-0.141092361316417,-0.19962679079307843,-0.08869459576590766,-6.172019305180096,-8.732580524631603,-3.879903576811359,0.8160156517647713,0.7745476846309844,0.9042734786550136,-0.22546669029856417,-0.29107609491651526,-0.1058601447510844,-1.5285778924112947,-1.9733845523239597,-0.7176912773221192,-167.2404696292445,-215.9064061623588,-78.5220215888533,0.7995918112794924,-0.2506381204677647,-1.6992305578940043,0.7550104732181753,-0.3244849382520157,-2.1998837272843663,0.8952199935394933,-0.117043863203089,-0.7935126093248596,-185.91143959453004,-240.6874975147009,-86.81757213619908,-0.17065266548270963,-0.22649917496040683,-0.07582133200274033,-18.67096996528552,-24.781091352342106,-8.29555054734577,0.8067
51059451800,51059451800,Census Tract 4518; Fairfax County; Virginia,2497,1902,867,Alexandria city,Virginia,88166,0.7337409850044573,0.18756598994174625,51059,2497,1902,867,0.006862,0.00741752448699999,0.003469242894,0.772050196134798,0.6756164179888661,0.8244551941313468,-0.29525256907700154,-0.48012980942165273,-0.2129221904576739,-5.058979753128942,-8.226742928371698,-3.648296961088634,-202.60231290063845,-329.46507522513804,-146.10720709205586,0.7523329644226114,0.6496361953148311,0.8086931496836752,-0.3291987022893037,-0.5393230968532676,-0.23656296630082188,-5.640626853287677,-9.240985221245984,-4.05336780166633,-225.89614951092017,-370.08350906071223,-202.60231290063845,-0.5816471001587349,-1.0142422928742878,-0.4050708405776957,-23.293836610281733,-40.6184338355742,-16.222300383568108,0.851410918684395,0.8060672592071559,0.8988006366903271,-0.17452099574340166,-0.2405912640386801,-0.11259378240131376,-1.151576787688214,-1.58754145200312,-0.7429500714172548,-60.545572433660055,-83.46695331246688,-39.06151795043401,0.8378246560286294,0.7888753929288983,0.8892619470039492,-0.19356716564071713,-0.2676273198068056,-0.12452804639751326,-1.2772529394583017,-1.7659388655670092,-0.8216983122098594,-67.1531513910779,-92.84641774800258,-43.20180400682752,-0.1256761517700875,-0.17839741356388905,-0.07874824079260467,-6.607578957417851,-9.379464435535702,-4.140286056393515,0.8060672592071559,0.7627012601603158,0.8988006366903271,-0.2405912640386801,-0.3111293401951443,-0.11259378240131376,-1.5472409105806215,-2.0008708360852583,-0.724089908685617,-178.4591592365192,-230.7809499521636,-83.51671380456943,0.7888753929288983,-0.2676273198068056,-1.721109615715558,0.7423178610837595,-0.34713180488481454,-2.2324024607773185,0.8892619470039492,-0.12452804639751326,-0.8008390856200737,-198.5132198057161,-257.4858662949618,-92.36898334718266,-0.17386870513493655,-0.23153162469206023,-0.07674917693445671,-20.054060569196835,-26.70491634279818,-8.85226954261323,0.3103
51059451900,51059451900,Census Tract 4519; Fairfax County; Virginia,3330,2091,804,Alexandria city,Virginia,96543,0.721716590571975,0.18823525070981095,51059,3330,2091,804,0.006862,0.00741752448699999,0.003469242894,0.7758491961560688,0.6806618465610413,0.827480326786906,-0.2889102739997442,-0.4691582979894858,-0.2084879454270356,-6.601732659620196,-10.720482921876826,-4.76404545746266,-198.25023001862448,-321.93642408038517,-143.06442815203184,0.7564061407899064,0.6549747357671687,0.8119577753946161,-0.3220410915169346,-0.5267764470773134,-0.23159113725340497,-7.3587870800640545,-12.037084132882269,-5.29196401816344,-220.98459699892055,-361.4739979844525,-198.25023001862448,-0.7570544204438585,-1.3166012110054428,-0.5279185607007797,-22.734366980296052,-39.53757390406735,-15.853410231254646,0.8540134904193954,0.8093712285764237,0.900621991569511,-0.1709416902874829,-0.23552699267413657,-0.11034375060873576,-1.2400429688693542,-1.7085568228167514,-0.8004541892087261,-59.303824431819905,-81.71003456799386,-38.28092726966648,0.8406422319469011,0.7924329732430802,0.8912443756753461,-0.1895666931746116,-0.2619363829693244,-0.12202671600843892,-1.3751522206645934,-1.9001354757047544,-0.885204603663395,-65.76529032350997,-90.87209352963914,-42.33403173904328,-0.13510925179523925,-0.19157865288800324,-0.08475041445466891,-6.4614658916900645,-9.162058961645302,-4.053104469376801,0.8093712285764237,0.7666314505279873,0.900621991569511,-0.23552699267413657,-0.3044077428747402,-0.11034375060873576,-1.4046098973499417,-1.8153933169918512,-0.6580558875906858,-174.70272355098774,-225.79518868057852,-81.84774721277186,0.7924329732430802,-0.2619363829693244,-1.5621073059077837,0.7465266139703604,-0.3395369720063368,-2.0248931384954645,0.8912443756753461,-0.12202671600843892,-0.7277294678648756,-194.29195347111735,-251.85238040988364,-90.51361540607904,-0.157497408557842,-0.20949982150361324,-0.0696735802741898,-19.5892299201296,-26.057191729305128,-8.665868193307189,0.5031
51510200102,51510200102,Census Tract 2001.02; Alexandria city; Virginia,2709,1647,447,Alexandria city,Virginia,58539,0.7475909954884341,0.21127573837320315,51510,2709,1647,447,0.006291,0.00741752448699999,0.003469242894,0.7676974561967389,0.6698512923821663,0.8209844705719446,-0.3025964745983587,-0.4928686581222207,-0.21804983631827168,-5.156945648380627,-8.399624896820828,-3.716074868433772,-190.3634421698275,-310.0636728246891,-137.1751520278247,0.7476685480741728,0.6435410274929736,0.8049491321266494,-0.3374910614814233,-0.5539024821706777,-0.24231452658136612,-5.75163032941503,-9.439782796044504,-4.129601460333622,-212.31562677796344,-348.4600515335734,-190.3634421698275,-0.5946846810344031,-1.0401578992236755,-0.4135265918998501,-21.95218460813596,-38.3963787088843,-15.264916644512738,0.8484230361980862,0.8022783721388905,0.8967073169492814,-0.17865729398526636,-0.2464501533725502,-0.11519107862544734,-1.0208197369295706,-1.4081774951363957,-0.6581837436134015,-61.98055476196544,-85.499544331293,-39.96258309735285,0.834590999947955,0.7847974677919691,0.8869839980956399,-0.19819168917752508,-0.27421410114064726,-0.12741605502129258,-1.132436205064839,-1.5668163350322497,-0.728035339985426,-68.75751093289855,-95.131532181678807,-44.20372434641324,-0.11161646813526872,-0.15863883989585403,-0.06985159637202454,-6.776956170933134,-9.631987850385794,-4.241141249060385,0.8022783721388905,0.7581993273105564,0.8967073169492814,-0.2464501533725502,-0.31891438567631797,-0.11519107862544734,-0.817138371217211,-1.057403203459761,-0.3819313929355244,-182.80500474657964,-236.55552650106503,-85.44326463881977,0.7847974677919691,-0.27421410114064726,-0.909193445021476,0.7374995068611578,-0.3559331100519104,-1.1801437241162176,0.8869839980956399,-0.12741605502129258,-0.42246493354634745,-203.39898098914455,-264.0142559544111,-94.51117081573769,-0.09205507380426514,-0.12274052065645692,-0.04053354061082304,-20.59397624256491,-27.458729453346063,-9.067906176917903,0.8264
51510200802,51510200802,Census Tract 2008.02; Alexandria city; Virginia,2003,1228,430,Alexandria city,Virginia,60586,0.6368883118314776,0.23240555322807727,51510,2003,1228,430,0.006291,0.00741752448699999,0.003469242894,0.8031863560040243,0.7173425410168273,0.8491393899111034,-0.2450410698896254,-0.394034150801245,-0.17766295131437757,-3.087731401463294,-4.965174291909336,-2.2387082863176553,-154.15533706756335,-247.8868842690632,-111.76776267187496,0.7857745427699885,0.6939037675885648,0.8353661749803905,-0.27262967374182223,-0.44112202110556686,-0.19707983151636968,-3.4353718948521372,-5.5585225654545685,-2.483377927799172,-171.5113277509804,-277.50986347751217,-154.15533706756335,-0.3476404933888433,-0.5933482735452325,-0.2446696414815168,-17.355990683417037,-29.62297920844895,-12.215159335073231,0.8726012340676088,0.8330676471659667,0.9135763638256106,-0.14599883768044314,-0.2003827100979429,-0.09459924708700818,-0.621988668230508,-0.8536764879117577,-0.40301457632178594,-50.650543015513684,-69.51762930877506,-32.818776573435336,0.8607903807152153,0.817990567080134,0.905355908915198,-0.1617230192199847,-0.22250798510985223,-0.10453799456415448,-0.6889773024564932,-0.9479352543343526,-0.445355929207896,-56.105643522515734,-77.19342462006128,-36.26676947947036,-0.06698863422598522,-0.0942587664225949,-0.04234135288611007,-5.455100507002054,-7.67579531128623,-3.4479929060350223,0.8330676471659667,0.7949391151850993,0.9135763638256106,-0.2003827100979429,-0.25795797552011623,-0.09459924708700818,-0.6391277733368528,-0.8227661280160856,-0.301727659639448,-148.63436589229133,-191.34096000374083,-70.16922317196465,0.817990567080134,-0.22250798510985223,-0.7096971240853049,0.7769038145099214,-0.2871606257086147,-0.9159090183452332,0.905355908915198,-0.10453799456415448,-0.3334276478356401,-165.04584281053602,-213.00209728958913,-77.54131345014886,-0.07056935074845216,-0.09314289032914758,-0.03169998819619213,-16.411476918244688,-21.661137285848273,-7.372090278184217,0.5394
51510201204,51510201204,Census Tract 2012.04; Alexandria city; Virginia,2266,1425,473,Alexandria city,Virginia,35993,0.5532248853832741,0.23002648687899688,51510,2266,1425,473,0.006291,0.00741752448699999,0.003469242894,0.831091453466624,0.7554552528241913,0.8710562631200434,-0.20323701540766617,-0.3237051384070776,-0.14803146747156382,-2.897226168864537,-4.614548172279084,-2.1102486695829357,-127.8564063929628,-203.6429025718925,-93.1265961863608,0.8158563496073263,0.7345639652693838,0.8591140638448098,-0.22570597199041528,-0.36135183221691775,-0.16398979144245482,-3.217530267347998,-5.151217077096042,-2.337741056867519,-141.99162697917023,-227.32643764766297,-127.8564063929628,-0.3203040984834611,-0.536668904816958,-0.22749238728458332,-14.135220586207462,-23.683535075770433,-10.039381610087524,0.8913299639324326,0.8571181274404042,0.9265353488296189,-0.1219189755364324,-0.16670032751060965,-0.07928963666975077,-0.6027273188210274,-0.8241115954672088,-0.391981887232734,-42.2966539523528,-57.83239266436553,-27.50750085843747,0.8811348067066173,0.8440044729307047,0.91949250237604,-0.13490012242015553,-0.1848278440132189,-0.08755644816670315,-0.666901839825843,-0.9137280753500852,-0.4328502845173553,-46.80012911058547,-64.12126844562002,-30.375458562621425,-0.06417452100481558,-0.08961647988287647,-0.04086839728462133,-4.503475158232672,-6.2888757812544895,-2.867957704183953,0.8571181274404042,0.8238817124348153,0.9265353488296189,-0.16670032751060965,-0.2137664726708192,-0.07928963666975077,-0.58486627909531,-0.7499973355382525,-0.27818682459939803,-123.65037613008668,-158.56180455354178,-58.81328215632094,0.8440044729307047,-0.1848278440132189,-0.648466472834852,0.8080744016320217,-0.2375098109534928,-0.8333005786815794,0.91949250237604,-0.08755644816670315,-0.3071908424823092,-137.09650588474673,-176.17348386502735,-64.94520982712667,-0.06360019373954207,-0.08330324314332682,-0.02900401788291118,-13.446129754660056,-17.611679311485585,-6.131927670805747,0.1576
51510201300,51510201300,Census Tract 2013; Alexandria city; Virginia,2709,1868,487,Alexandria city,Virginia,57632,0.5798517900886483,0.20683304504906252,51510,2709,1868,487,0.006291,0.00741752448699999,0.003469242894,0.8221067127770267,0.743110716658919,0.8640202677906487,-0.2163870997015223,-0.3456944942149055,-0.1573802574759729,-3.6877379805981487,-5.891435846954075,-2.6821245522076653,-136.1291244222277,-217.4764063105971,-99.00791997813457,0.8061595698404929,0.7213713284620672,0.8514836694773589,-0.24044920808650885,-0.3862486080947481,-0.17442064463056647,-4.097812107507664,-6.58257199245668,-2.9725322659797513,-151.26659680722275,-242.98899935240604,-136.1291244222277,-0.4100741269095156,-0.6911361455026048,-0.29040771377208596,-15.13747238499504,-25.51259304180896,-10.720107558954815,0.8853261150206168,0.8493893838887346,0.922391175228692,-0.129527281567553,-0.17731633920561754,-0.08413873295358264,-0.8394074709619681,-1.1491066441875126,-0.5452649062327223,-44.93616011573705,-61.51534497791823,-29.189770140938023,0.8746083163234659,0.8356367118888876,0.9149695755872987,-0.1433689588084812,-0.19669227760420296,-0.09293251566110489,-0.929109093246226,-1.2746732989635496,-0.602253417173258,-49.73817415665022,-68.23732863830566,-32.24054695788319,-0.08970162228425793,-0.125566654776037,-0.0569885109405357,-4.802014040913165,-6.72198366038742,-3.0507768169451657,0.8493893838887346,0.8145578517906468,0.922391175228692,-0.17731633920561754,-0.2276598866510154,-0.08413873295358264,-0.6405259162573959,-0.8223836457795353,-0.3039372415383279,-131.52482880028663,-168.86727839415508,-62.4101111988353,0.8356367118888876,-0.19669227760420296,-0.7105182855545599,0.7980206467836268,-0.2531004104097288,-0.9142833255474656,0.9149695755872987,-0.09293251566110489,-0.3357033255401664,-145.89697855329771,-187.7378491883913,-68.93292105547565,-0.06999236929716401,-0.09189967976793034,-0.0317660840018385,-14.372149753011092,-18.870570794236208,-6.52280985664035,0.0591
