geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06077003406,06077003406,Census Tract 34.06; San Joaquin County; California,1876,1254,495,Stockton city,California,45534,0.4639486723574778,0.19449118214409228,06077,1876,1254,495,0.010813,0.009493868073,0.003212018401,0.861938715040767,0.7983607545244301,0.8950677356762546,-0.16017529152603746,-0.2525665801241482,-0.11723388090228212,-3.2491859015604763,-5.123360560335408,-2.378111314072402,-173.19754272710426,-273.10024308824137,-126.76499541963764,0.8492274562331397,0.7805830165558336,0.885200178304894,-0.17754082567658827,-0.2810937194256415,-0.1296879785032815,-3.60144902652482,-5.702038944168389,-2.630745025279024,-191.97489480409487,-303.94663881494614,-173.19754272710426,-0.35226312496434353,-0.5786783838329805,-0.2526337112066219,-18.777352076990592,-30.846395726704717,-13.466615735960657,0.9117587056591152,0.8835483564419754,0.9405665201763956,-0.09678141134621214,-0.13179996624856183,-0.06318902336908395,-0.38982304734495465,-0.5308732717193158,-0.25451723947660676,-31.08636741187836,-42.33439168415596,-20.29643058027167,0.9033746731879398,0.8726766497552102,0.9348210161078224,-0.10696041153232334,-0.14589980181147805,-0.06972349013242521,-0.4308227477655255,-0.5876655915433837,-0.28083722914226383,-34.355881002035524,-46.86328481207207,-22.395313328729173,-0.04099970042057083,-0.05679231982406796,-0.02631998966565707,-3.269513590157163,-4.528893127916105,-2.098882748457502,0.8835483564419754,0.8559291114953848,0.9405665201763956,-0.13179996624856183,-0.16832105202370148,-0.06318902336908395,-0.6193892883369008,-0.7910188416016877,-0.2969545845062595,-125.12914915896984,-159.80178618215913,-59.9908251527797,0.8726766497552102,-0.14589980181147805,-0.6856509677861343,0.8427166555117617,-0.1866384667486178,-0.8771008854258954,0.9348210161078224,-0.06972349013242521,-0.3276630803686493,-138.5153470275019,-177.19209806583746,-66.19456169063622,-0.06626167944923356,-0.0860820438242077,-0.03070849586238977,-13.386197868532031,-17.390311883678322,-6.20373653785652,0.9821
06077003807,06077003807,Census Tract 38.07; San Joaquin County; California,1719,1209,254,Stockton city,California,56643,0.6175239693280775,0.24037122554655507,06077,1719,1209,254,0.010813,0.009493868073,0.003212018401,0.8095606333870529,0.7259892689264551,0.8541626047745876,-0.23523792877154096,-0.37743082825278373,-0.1707372746245414,-4.37249605722367,-7.0155132593975456,-3.173587116735571,-254.36277238066728,-408.11595458973505,-184.61821505151664,0.7926369607395217,0.7031099136965313,0.8408036910011982,-0.26161161986063686,-0.42225273818512704,-0.1893382613594817,-4.862718279905721,-7.848642616894744,-3.5193338319176504,-282.8806445553066,-456.5818857995779,-254.36277238066728,-0.49022222268205073,-0.8331293574971985,-0.34574671518207944,-28.51787217463937,-48.46593120984284,-20.11324695649095,0.8769007908439145,0.8385735332893028,0.9165595753691236,-0.14037985874960487,-0.1925012659027077,-0.09103655329471934,-0.5451413515251157,-0.7475459884290068,-0.35352500097462314,-45.09026894335117,-61.831760829529095,-29.24110843462557,0.865457025874846,0.8239393914307696,0.9086084444803428,-0.155458873292006,-0.2136815042469343,-0.10058409216296292,-0.6036981447896947,-0.8297958486257658,-0.390601247444258,-49.93367616126507,-68.63489235945127,-32.30779548753168,-0.05855679326457908,-0.08224986019675906,-0.03707624646963486,-4.843407217913902,-6.803131529922172,-3.0666870529061097,0.8385735332893028,0.801546271399901,0.9165595753691236,-0.1925012659027077,-0.24758861176348496,-0.09103655329471934,-0.46420573208091315,-0.5970456985807745,-0.2195294128073775,-182.75816223658,-235.0573616459742,-86.42890268006988,0.8239393914307696,-0.2136815042469343,-0.5152806587839882,0.7840097399101447,-0.27549435816270595,-0.6643388011781454,0.9086084444803428,-0.10058409216296292,-0.24255275371436133,-202.86640109605835,-261.55070912525406,-95.49321012376431,-0.05107492670307506,-0.06729310259737087,-0.02302334090698382,-20.10823885947837,-26.49334747927987,-9.06430744369442,0.7063
06077000803,06077000803,Census Tract 8.03; San Joaquin County; California,3739,2261,853,Stockton city,California,124612,0.4511699596092501,0.2671038960312512,06077,3739,2261,853,0.010813,0.009493868073,0.003212018401,0.8664467882728439,0.8046983194543503,0.8985583919415642,-0.1541389656407846,-0.24270173781160595,-0.11289372952073312,-6.231808632036553,-9.81238441828783,-4.564271696033441,-166.6704635473804,-262.4333890956895,-122.07198973076868,0.8541144824086916,0.7874018009458157,0.8889983092878494,-0.17080323609534884,-0.26999963525459864,-0.12486153185271053,-6.905541870310387,-10.916033143413818,-5.048127634529438,-184.68953918990067,-291.9506056007975,-166.6704635473804,-0.6737332382738339,-1.1036487251259874,-0.4838559384959966,-18.019075642520296,-29.51721650510798,-12.940784661567172,0.9147208683276602,0.8873975939485528,0.9425922065086692,-0.09322967762641242,-0.12689059201796235,-0.06090416735352337,-0.6770687499651118,-0.9215268861510576,-0.4423088174020844,-29.94554400553347,-40.75749164754788,-19.562530623710057,0.9066036137805172,0.876859621146836,0.9370358979797444,-0.10301788433207514,-0.14043340106379845,-0.06719497316592299,-0.7481543639812825,-1.019879825098502,-0.48799499948610336,-33.0895340106715,-45.10746683319336,-21.583149026364588,-0.07108561401617075,-0.09835293894744436,-0.04568618208401898,-3.143990005138025,-4.349975185645482,-2.0206184026545326,0.8873975939485528,0.8606171469876494,0.9425922065086692,-0.12689059201796235,-0.1619568625842763,-0.06090416735352337,-1.0275942068958612,-1.3115703151189688,-0.4932183588475755,-120.46825403234013,-153.7597086892109,-57.82161299502643,0.876859621146836,-0.14043340106379845,-1.137267523879267,0.8477952797276807,-0.17953003975347545,-1.4538826392136297,0.9370358979797444,-0.06719497316592299,-0.5441629994763588,-133.32561827423999,-170.4434512559941,-63.79402104060479,-0.1096733169834061,-0.14231232409466088,-0.05094464062878334,-12.857364241899896,-16.683742566783224,-5.972408045578352,0.7426
06077003308,06077003308,Census Tract 33.08; San Joaquin County; California,1047,487,199,Stockton city,California,38215,0.5102745388743806,0.23844959898495857,06077,1047,487,199,0.010813,0.009493868073,0.003212018401,0.8457916301453944,0.7758011611370248,0.8825265787604064,-0.18232430347897471,-0.28899007902280827,-0.13311034938414695,-2.064131910113507,-3.271717661523886,-1.5069703516616475,-197.14726935181537,-312.48497244736257,-143.93222078907812,0.8317440857200229,0.7563546265804612,0.8715665883370399,-0.20229288932583345,-0.3221311338056842,-0.1473592647786243,-2.290200483857408,-3.646914535483384,-1.6682853293636737,-218.7393012280237,-348.3203949840863,-197.14726935181537,-0.226068573743901,-0.3751968739594975,-0.16131497770202596,-21.59203187620831,-35.83542253672373,-15.407352216048324,0.9011003564126758,0.8697334083454196,0.9332593552076296,-0.109754305259681,-0.14977761047767446,-0.07151350202915682,-0.17168349701645338,-0.2342900707241931,-0.11186520732111244,-35.25328480830665,-48.10884409121008,-22.970268443760254,0.8917651118229853,0.857678982624841,0.926835344958797,-0.12137152120221002,-0.16593739645991992,-0.07894029445376355,-0.18985576145646496,-0.2595680638006847,-0.1234825893641674,-38.98475594588603,-53.2993970843295,-25.35576783658468,-0.01817226444001157,-0.02527799307649159,-0.01161738204305494,-3.731471137579379,-5.1905529931194225,-2.385499392824424,0.8697334083454196,0.8391469497313331,0.9332593552076296,-0.14977761047767446,-0.19168639094757683,-0.07151350202915682,-0.28297180595868054,-0.36214921610211337,-0.1351090109869035,-142.19688741642238,-181.9845307045796,-67.89397537030327,0.857678982624841,-0.16593739645991992,-0.3135021623231478,0.8245591631957896,-0.21276925251093523,-0.401980639452599,0.926835344958797,-0.07894029445376355,-0.14914029949637314,-157.5387750367577,-202.0003213329643,-74.94487411878048,-0.03053035636446727,-0.03983142335048556,-0.01403128850946963,-15.341887620335312,-20.015790628384707,-7.050898748477204,0.8407
06077002100,06077002100,Census Tract 21; San Joaquin County; California,3084,2443,775,Stockton city,California,98375,0.5355075836744553,0.2595414024256118,06077,3084,2443,775,0.010813,0.009493868073,0.003212018401,0.8371241585299414,0.7637826073792321,0.8757696681484531,-0.1945659312426032,-0.3092730710788255,-0.14185274549893223,-6.488246922399011,-10.313419409002348,-4.730404925154578,-210.3841414526268,-334.416971757534,-153.3853737079954,0.8223730373540793,0.7434756358286146,0.8642291077045476,-0.21599317411648308,-0.34503398875402974,-0.15710057794288976,-7.202787447269203,-11.505949172905344,-5.238878846030303,-233.55341917215313,-373.0852520397323,-210.3841414526268,-0.7145405248701922,-1.1925297639029964,-0.5084739208757254,-23.169277719526335,-38.66828028219832,-16.48748122165128,0.8953474126781623,0.8622996890588066,0.9293031556195024,-0.11688489388582804,-0.15968962147196436,-0.07607511494284018,-0.917191198392798,-1.2530782243925351,-0.59695845650037,-37.543642996021205,-51.292600261667424,-24.435466905459272,0.8855044361711184,0.8496186801171356,0.922514397998866,-0.1292998195739767,-0.1769986034936656,-0.08399392157912892,-1.01461063551008,-1.3889011304641337,-0.6590970229747769,-41.53133997175931,-56.85227713729569,-26.97900216843131,-0.09741943711728208,-0.13582290607159853,-0.06213856647440685,-3.987696975738112,-5.5596768756282655,-2.5435352629720365,0.8622996890588066,0.8301447832014339,0.9293031556195024,-0.15968962147196436,-0.20460914798925003,-0.07607511494284018,-1.1749559541336567,-1.505462499592627,-0.5597415063018676,-151.6072198882138,-194.2532257538873,-72.22471049056355,0.8496186801171356,-0.1769986034936656,-1.302311077772426,0.8148341597690797,-0.22724359062633737,-1.6720010191269812,0.922514397998866,-0.08399392157912892,-0.6180060880647723,-168.0401390674098,-215.7420669841266,-79.74272104061579,-0.12735512363876933,-0.1665385195343545,-0.05826458176290472,-16.432919179196045,-21.48884123023929,-7.518010550052223,0.9756
06077003215,06077003215,Census Tract 32.15; San Joaquin County; California,2818,1612,603,Stockton city,California,237320,0.7255257645353854,0.2319027655331572,06077,2818,1612,603,0.010813,0.009493868073,0.003212018401,0.7746437030649399,0.6790594553380701,0.8265208042841853,-0.29091606378961044,-0.4726251024693404,-0.20989090028539295,-8.864513270879389,-14.401375566596757,-6.395592758886818,-314.56753977570577,-511.04952330009775,-226.95503047859535,0.755113429964974,0.6532788241148639,0.8109221601664323,-0.3243043499390351,-0.5307399583247063,-0.23316398184846956,-9.881888873340236,-16.17219531527071,-7.104747618480099,-350.67029358907865,-573.8891169365049,-314.56753977570577,-1.017375602460849,-1.7708197486739543,-0.7091548595932808,-36.102753813372914,-62.83959363640718,-25.16518309415475,0.8531881693063652,0.808323110549773,0.9000446106440536,-0.1720743863724594,-0.2371290477144218,-0.1110560389716909,-0.8909622257350266,-1.2278005378485717,-0.5750230336394219,-55.270609536912325,-76.16628646703298,-35.671404071924435,0.8397486361411066,0.7913042446677807,0.8906158899064875,-0.19083253840732128,-0.2637364284831274,-0.12281850271613448,-0.9880876912966544,-1.365567533218543,-0.6359264086204778,-61.2957624873855,-84.71262613018257,-39.44952907074924,-0.09712546556162782,-0.1377669953699714,-0.06090337498105591,-6.02515295047319,-8.54633966314959,-3.778124998824808,0.808323110549773,0.7653842299345522,0.9000446106440536,-0.2371290477144218,-0.3065333212908106,-0.1110560389716909,-1.357516952851936,-1.754842708125027,-0.6357738837724295,-225.12718952768424,-291.01869123134776,-105.435138270718,0.7913042446677807,-0.2637364284831274,-1.5098389514119954,0.7451907591085791,-0.34193827255216075,-1.9575290597779975,0.8906158899064875,-0.12281850271613448,-0.7031116650113547,-250.38788580630103,-324.63168487197305,-116.60226617103726,-0.15232199856005946,-0.20268635165297044,-0.0673377812389252,-25.260696278616823,-33.61299364062528,-11.167127900319269,0.7332
06077003214,06077003214,Census Tract 32.14; San Joaquin County; California,1910,1362,641,Stockton city,California,55864,0.5518166494416517,0.18480884786914292,06077,1910,1362,641,0.010813,0.009493868073,0.003212018401,0.8315693603635892,0.7561138068979393,0.8714299719654334,-0.20254550932801016,-0.32255222808671796,-0.14753913931212198,-4.183137971414808,-6.661616332796211,-3.047100762559572,-219.01245923637737,-348.7757242301681,-159.5340713381975,0.8163724252348473,0.7352683726931035,0.8595195163594392,-0.22493113325370856,-0.360047619534145,-0.1634407142208668,-4.645464456796189,-7.436002278143375,-3.3755132858821444,-243.21803438723504,-389.319491002271,-219.01245923637737,-0.4623264853813813,-0.7743859453471647,-0.32841252332257254,-24.205575150857666,-40.54376677210286,-17.194372948825787,0.8916486249255117,0.8575288353899132,0.9267550423392444,-0.1215180195938058,-0.1661415438529318,-0.07903378380966382,-0.5316132726141775,-0.7268308859876373,-0.3457545522761173,-39.03181149883829,-53.36496960261655,-25.385796789729607,0.8814813306144696,0.8444493502505189,0.9197323311347774,-0.13445397567627718,-0.1842036466761856,-0.0872728577087068,-0.5882050930732595,-0.8058484146163969,-0.38179859787051695,-43.18686439598087,-59.16655026552107,-28.032202486822097,-0.05659182045908206,-0.07901752862875955,-0.03604404559439966,-4.155052897142589,-5.801580662904518,-2.6464056970924865,0.8575288353899132,0.8243777908731116,0.9267550423392444,-0.1661415438529318,-0.21303607529368804,-0.07903378380966382,-1.0110659011207226,-1.296445828315528,-0.4809655790681279,-157.73258987842786,-202.2536393627969,-75.03363167989515,0.8444493502505189,-0.1842036466761856,-1.120984081990004,0.8086096342780726,-0.2366906818922592,-1.4403975792238457,0.9197323311347774,-0.0872728577087068,-0.5311050353591447,-174.88051201092108,-224.71101079935187,-82.85569974401633,-0.10991818086928153,-0.14395175090831747,-0.05013945629101674,-17.147922132493218,-22.457371436554983,-7.822068064121176,0.4824
06077000102,06077000102,Census Tract 1.02; San Joaquin County; California,1652,1204,547,Stockton city,California,57895,0.4026930872780277,0.23990221413826887,06077,1652,1204,547,0.010813,0.009493868073,0.003212018401,0.8837638805246998,0.8292011017094261,0.9119246476647682,-0.1315239534413758,-0.2059800667636189,-0.09658183114226898,-2.349422376143757,-3.6794375870835982,-1.7252485899135177,-142.21685085615965,-222.72624619150113,-104.43393401413545,0.8729108119711827,0.8138153131391487,0.9035555325371584,-0.1455924090822384,-0.22878002398686356,-0.10673883783548774,-2.600728268459114,-4.086714955759167,-1.9066839724069928,-157.42907194062437,-247.37983993699555,-142.21685085615965,-0.2513058923153575,-0.407277368675568,-0.18143538249347535,-15.21222108446474,-24.653593745494423,-10.982771337377445,0.9260457900628788,0.9021530186377186,0.9503165252467062,-0.07986020856711586,-0.10845940693080389,-0.05228097526810426,-0.30884100114802987,-0.41944182743124,-0.20218465531838567,-25.6512459425274,-34.837361082328904,-16.79274545833768,0.9189580952494693,0.8929111112413944,0.9454860151482312,-0.08818890128883443,-0.11993230615052182,-0.05765710330810355,-0.34105030593926544,-0.4638106281727293,-0.22297559483587984,-28.326437370370886,-38.52247742298416,-18.519567677398665,-0.03220930479123557,-0.04436880074148924,-0.02079093951749419,-2.675191427843486,-3.6851163406552527,-1.7268222190609794,0.9021530186377186,0.8786361702026912,0.9503165252467062,-0.10845940693080389,-0.13812751388246572,-0.05228097526810426,-0.56324551747025,-0.7173163235462282,-0.2715027290119672,-102.9699300676874,-131.13643940516056,-49.63486819231576,0.8929111112413944,-0.11993230615052182,-0.6228259562791841,0.8673412176534051,-0.15294878145593463,-0.7942853275286074,0.9454860151482312,-0.05765710330810355,-0.29942174595632143,-113.86214922837004,-145.2075553068752,-54.738893227846695,-0.05958043880893415,-0.07696900398237916,-0.02791901694435422,-10.89221916068266,-14.071115901714656,-5.104025035530936,0.9773
06077003218,06077003218,Census Tract 32.18; San Joaquin County; California,2049,1409,387,Stockton city,California,56838,0.5642048405216518,0.18292900008523563,06077,2049,1409,387,0.010813,0.009493868073,0.003212018401,0.8273746409048839,0.7503401670941954,0.868147962162157,-0.2086423133615977,-0.33272886599240675,-0.15187737987596067,-4.622645086142479,-7.371886520122606,-3.3649704725188645,-225.6049334378955,-359.7797227975894,-164.22501085987625,0.8118437024491388,0.7290948242125017,0.8559593202163406,-0.23176418931776951,-0.3715637072037976,-0.16827981935783312,-5.134929600961642,-8.232304931923064,-3.728380248081595,-250.60661790930416,-401.7718365994662,-225.6049334378955,-0.5122845148191626,-0.8604184118004579,-0.3634097755627303,-25.00168447140862,-41.992113801876904,-17.735957811748676,0.8888492803336897,0.8539225938679834,0.9248241930786496,-0.12505013181152866,-0.1710663322191006,-0.0812865920722698,-0.5659436241163827,-0.7742007034929764,-0.3678814875524123,-40.16633244261055,-54.94682068793303,-26.109402949071132,0.8784376422894186,0.8405438117445692,0.917624711291246,-0.13838473200415327,-0.18970598085122492,-0.08977012900278022,-0.6262924766112447,-0.8585587936949083,-0.40627571845985705,-44.44943056147939,-60.9339101273888,-28.83433062170738,-0.06034885249486199,-0.08435809020193186,-0.03839423090744476,-4.283098118868843,-5.987089439455774,-2.7249276726362495,0.8539225938679834,0.820024033908899,0.9248241930786496,-0.1710663322191006,-0.2194764527000382,-0.0812865920722698,-0.6285194204603906,-0.8063843484938404,-0.2986572581390662,-162.40811898201306,-208.36804870641873,-77.17241812378971,0.8405438117445692,-0.18970598085122492,-0.6970038557310497,0.8039133474144635,-0.24391515978206857,-0.8961752606665859,0.917624711291246,-0.08977012900278022,-0.32982684975800297,-180.10435548605938,-231.5698347975674,-85.22657616485864,-0.06848443527065917,-0.08979091217274549,-0.03116959161893678,-17.696236504046297,-23.201786091148705,-8.054158041068938,0.8632
06077003119,06077003119,Census Tract 31.19; San Joaquin County; California,1757,1439,573,Stockton city,California,76036,0.6603222087591637,0.2364544270372796,06077,1757,1439,573,0.010813,0.009493868073,0.003212018401,0.7955395610784408,0.7070162500824123,0.8430999999196117,-0.25700851211521236,-0.4143946477657854,-0.1860989207630749,-4.882761053918647,-7.872852266294055,-3.5355893662809534,-277.9033041501791,-448.0849326291437,-201.22876302111288,0.7775493443886283,0.682923936982376,0.8288329312926651,-0.28609201103021986,-0.4642919157566543,-0.20651576722510187,-5.435302192128981,-8.820822568279768,-3.923477619195832,-309.3512915269767,-502.0388485076704,-277.9033041501791,-0.5525411382103345,-0.9479703019857126,-0.38788825291487816,-31.44798737679764,-53.95391587852662,-22.076736079389764,0.8674262775207418,0.8264529822413152,0.9099791911881544,-0.1528357232365354,-0.20999018878004477,-0.09892622785616238,-0.7064211525715229,-0.9705944922126022,-0.4572463716061223,-49.0911155365895,-67.44923503909675,-31.77528642155124,0.8551766452072965,0.8108489642000071,0.9014353964291992,-0.16934905274172682,-0.23327530051988352,-0.10934183854021992,-0.78274732170802,-1.0782204786291172,-0.5053883082447242,-54.3952273598346,-74.92845577686708,-35.12079973903573,-0.07632616913649704,-0.107625986416515,-0.04814193663860194,-5.304111823245103,-7.479220737770326,-3.3455133174844995,0.8264529822413152,0.7870162101502356,0.9099791911881544,-0.20999018878004477,-0.27062185899462904,-0.09892622785616238,-1.142343772320909,-1.4721792340509543,-0.5381573347174655,-199.36191489021095,-256.9248226965017,-93.91925562259432,0.8108489642000071,-0.23327530051988352,-1.269014463643841,0.7683906035767858,-0.30142143246559017,-1.6397284950383144,0.9014353964291992,-0.10934183854021992,-0.5948181152471458,-221.46849278252023,-286.1655314202992,-103.80769899601148,-0.12667069132293207,-0.1675492609873599,-0.05666078052968026,-22.10657789230926,-29.240708723797535,-9.888443373417148,0.2427
06077003312,06077003312,Census Tract 33.12; San Joaquin County; California,1795,1157,399,Stockton city,California,36552,0.5234566305931776,0.20935414512218056,06077,1795,1157,399,0.010813,0.009493868073,0.003212018401,0.8412524863069407,0.7694990965711053,0.8789901970746953,-0.18870376762861463,-0.2995466849227098,-0.13766911545547247,-3.6626146416659378,-5.814001955804323,-2.6720659810289424,-204.04538393682105,-323.89983040692607,-148.86161454200237,0.8268352756655895,0.7495988743507609,0.8677256488019442,-0.2094307408389363,-0.33404682719956774,-0.1524379870304456,-4.064911408241096,-6.483626774803522,-2.9587199569995732,-226.45746006914183,-361.2048342508926,-204.04538393682105,-0.4022967665751591,-0.6696248189991989,-0.2866539759706308,-22.41207613232084,-37.30500384396651,-15.96958083401843,0.8980903426674778,0.8658419708401601,0.9311904852880252,-0.1134737258501562,-0.15494516745320294,-0.07389413422828463,-0.4217030076480659,-0.5758235454596113,-0.2746131619293668,-36.44796954607312,-49.76867290057142,-23.734931886721416,0.8884889460720189,0.8534586754601458,0.9245755037014372,-0.12550640547748837,-0.17170289406320216,-0.08157743309941601,-0.4664201185994783,-0.6381003735080046,-0.303166646168473,-40.31288838370599,-55.15128552359591,-26.202821622167072,-0.04471711095141234,-0.06227682804839329,-0.02855348423910619,-3.864918837632873,-5.382612623024485,-2.4678897354456524,0.8658419708401601,0.8344319819278581,0.9311904852880252,-0.15494516745320294,-0.19842002902335584,-0.07389413422828463,-0.5869405623614912,-0.7516256578568399,-0.27991492353102326,-147.1028978349602,-188.37735785885712,-70.15411617318878,0.8534586754601458,-0.17170289406320216,-0.650419724971346,0.8194642946238779,-0.22030942233912132,-0.8345438477796562,0.9245755037014372,-0.08157743309941601,-0.30901966964435573,-163.0124623988336,-209.15885909264568,-77.44853875798388,-0.06347916260985487,-0.0829181899228163,-0.02910474611333247,-15.9095645638734,-20.781501233788543,-7.294422584795106,0.9927
06077003205,06077003205,Census Tract 32.05; San Joaquin County; California,2534,1752,809,Stockton city,California,66085,0.5615262142760699,0.19392070835635036,06077,2534,1752,809,0.010813,0.009493868073,0.003212018401,0.8282798439595128,0.7515848201592721,0.8688565629798825,-0.20732142317938748,-0.3305218162709633,-0.15093795985190026,-5.680636434757308,-9.056344699922304,-4.135721533132366,-224.1766548838717,-357.3932399337926,-163.20921598785975,0.8128207881675408,0.7304252872643966,0.8567278689807081,-0.23028349490721609,-0.36906541632097656,-0.1672317852689325,-6.309800460713997,-10.112444814483874,-4.582174663282259,-249.0055430431727,-399.0704346678719,-224.1766548838717,-0.6291640259566886,-1.0561001145615698,-0.44645313014989263,-24.82888815930105,-41.677194734079315,-17.618513423436962,0.8894538206187121,0.854701063155495,0.9252413481782268,-0.12428546240252351,-0.1699997146465125,-0.08079908228158084,-0.699411000758401,-0.9566659547395766,-0.45469329965475846,-39.92071922136992,-54.60422116093474,-25.952813907235072,0.8790948694606852,0.8413867500872967,0.918080019996364,-0.13753365505760348,-0.18851408094582744,-0.08922967303433997,-0.7739646251647695,-1.0608547408734932,-0.5021360801810516,-44.17606308018091,-60.55106968456012,-28.660735170151348,-0.07455362440636848,-0.10418878613391658,-0.04744278052629314,-4.255343858810987,-5.946848523625375,-2.707921262916275,0.854701063155495,0.8209634688245557,0.9252413481782268,-0.1699997146465125,-0.2180809962613639,-0.08079908228158084,-1.3056894844110232,-1.67497965605664,-0.6205805245290474,-161.39548633016355,-207.04322077337952,-76.70958276008002,0.8413867500872967,-0.18851408094582744,-1.4478898018516455,0.804926481456572,-0.24234948537216536,-1.8613747397213696,0.918080019996364,-0.08922967303433997,-0.685332007883824,-178.97278144025285,-230.0834041682781,-84.71347439849494,-0.14220031744062234,-0.18639508366472968,-0.06475148335477654,-17.57729511008929,-23.0401833948986,-8.0038916384149,0.7271
06077003111,06077003111,Census Tract 31.11; San Joaquin County; California,3036,1691,688,Stockton city,California,78673,0.4891231128851701,0.23303091298684336,06077,3036,1691,688,0.010813,0.009493868073,0.003212018401,0.8531261813996008,0.7860212140292225,0.8882306610151051,-0.17215954896548188,-0.2722302937269352,-0.12583368700328418,-5.651699812197962,-8.936849040186548,-4.13090200037193,-186.1561202963756,-294.36261660693503,-136.06396575665121,0.8396815237733714,0.7673220778670862,0.8777651553416905,-0.19092771686363597,-0.3032337122107645,-0.13925688883232865,-6.267826257827561,-9.954637571089853,-4.571562467433892,-206.45014024464956,-327.8866130134997,-186.1561202963756,-0.6161264456295994,-1.017788530903303,-0.4406604670619618,-20.294019948274027,-33.523996406564656,-14.51450813774578,0.9059511914725328,0.8760140232924244,0.9365885853181112,-0.1038122245577054,-0.1415342373648139,-0.06770466315298017,-0.5638584974180068,-0.7687464819652973,-0.3677394429825664,-33.34467755280939,-45.4610574787284,-21.746862388087894,0.8970471702475125,0.8644943600417339,0.9304729379786478,-0.11476857981067023,-0.15674554539803423,-0.07472228281285882,-0.6233681942425904,-0.8513670531737142,-0.405855806385132,-36.863879020850995,-50.34695760932668,-24.000934735962858,-0.05950969682458362,-0.08262057120841693,-0.03811636340256558,-3.51920146804161,-4.885900130598281,-2.25407234787496,0.8760140232924244,0.8467681212923143,0.9365885853181112,-0.1415342373648139,-0.1809608496760925,-0.06770466315298017,-0.9244706756196968,-1.181996682043531,-0.44223204825209295,-134.37073773542105,-171.80184332028068,-64.27791399012979,0.8644943600417339,-0.15674554539803423,-1.023827611979086,0.8328004468065108,-0.20076784760939936,-1.3113716594506184,0.9304729379786478,-0.07472228281285882,-0.48806960465540977,-148.81215290393695,-190.6063458503806,-70.9403495138677,-0.09935693635938936,-0.12937497740708737,-0.04583755640331682,-14.441415168515894,-18.804502530099903,-6.662435523737911,0.7807
